	GSM495209	GSM495212	GSM495215
1368030_at	8.627397771	6.761583924	8.299652547
1368031_at	7.426021502	8.358822396	7.398554313
1368032_at	6.837726281	7.610431957	6.969070728
1368033_at	5.610692168	5.967167838	5.290995851
1368034_at	2.841568068	10.30369964	2.650088547
1368035_a_at	10.09720182	7.443945959	9.766270013
1368036_at	10.01569459	7.590193677	9.824427343
1368037_at	6.372658264	8.070236151	7.49016099
1368038_at	7.551247294	7.964649011	7.461382707
1368039_at	5.815922694	5.983614752	5.478258817
1368040_at	7.823392506	6.930336681	7.544317015
1368041_at	8.910503677	6.652033787	6.983934434
1368042_a_at	10.28407172	10.76877814	11.37865066
1368043_at	7.91613147	8.363816868	8.885412531
1368044_at	3.263586203	10.86208357	2.956965471
1368045_at	9.569863794	6.084340961	6.212882084
1368046_at	9.676189731	5.716880904	6.357116158
1368047_at	7.938195244	7.016901188	5.09325871
1368048_at	12.85767963	5.614690809	3.20050934
1368049_at	10.40090916	10.37122187	9.966636145
1368050_at	8.485495129	7.980924488	9.167990551
1368051_at	10.46421366	9.775842767	8.856463945
1368052_at	5.401945016	6.535679621	11.91046596
1368053_at	6.261061463	6.084822705	7.162066412
1368054_at	6.318911163	5.085114413	7.231569584
1368055_a_at	7.369613362	6.765369965	8.52116733
1368056_at	7.054475811	7.907687858	7.28742475
1368057_at	9.255176857	7.9438323	7.899662209
1368058_at	6.705626069	7.117049579	6.889617029
1368059_at	7.644580049	9.336509175	5.790116081
1368060_at	12.22963951	7.927226383	7.687555192
1368061_at	4.165347724	7.32497971	3.578838202
1368062_at	8.935142308	8.303029765	9.026299672
1368063_a_at	9.164438867	9.468713207	9.646109064
1368064_a_at	9.833954927	6.907095041	6.861460037
1368065_at	6.472789181	6.580728721	6.948944854
1368066_at	4.11272178	3.449977918	4.638807301
1368067_at	7.965631936	8.970996511	8.563950059
1368068_a_at	7.003622969	6.852819567	7.817402984
1368069_at	7.609035462	7.970906626	8.249346185
1368070_at	7.905625095	7.622783062	7.908689566
1368071_at	11.31552058	8.55171532	9.840507373
1368072_at	6.748638731	8.615445814	9.732595092
1368073_at	8.542647876	5.780166677	9.532247612
1368074_at	7.355260461	6.046072595	6.785844499
1368075_at	10.68047398	7.233700867	8.928385639
1368076_at	6.983934997	7.877626741	8.100059104
1368077_at	12.44279885	4.262133556	5.32973634
1368078_at	4.173477916	3.924208659	7.529507526
1368079_at	8.129756947	6.562225138	6.075273546
1368080_at	3.404030987	8.841513812	9.884436201
1368081_at	7.107155981	8.599799758	6.215932013
1368082_at	7.125887513	5.891037785	7.246324332
1368083_at	8.969574522	8.918013317	8.563674573
1368084_at	5.172282122	5.172583456	4.955579693
1368085_at	9.610413209	5.574999728	6.193813414
1368086_a_at	6.430430385	5.773252072	5.626541109
1368087_a_at	9.088837331	5.525796315	7.372864539
1368088_at	6.660573361	8.052265775	6.770702723
1368089_at	7.4247304	9.328385619	7.214916972
1368090_at	6.710225919	5.177699004	8.595110034
1368091_at	8.946605136	6.889230055	6.043031982
1368092_at	11.53899659	7.67197265	6.701853432
1368093_at	4.096407325	4.020036747	9.291143579
1368094_at	7.247977294	6.318457194	7.343350934
1368095_at	9.906025577	8.076862853	9.611094071
1368096_at	9.66606697	8.030888973	8.937325252
1368097_a_at	4.798767918	12.37093686	6.453607085
1368098_a_at	6.996716434	12.3551137	7.586287515
1368099_at	7.093228064	10.21911854	8.06753577
1368100_at	10.07966696	7.871442005	7.316648786
1368101_at	7.22776663	9.537606635	7.894392145
1368102_at	7.1302554	5.2279991	7.4911385
1368103_at	6.147816223	8.483247367	9.975364434
1368104_at	5.234459956	9.879641626	10.6601317
1368105_at	4.629376923	9.321071688	9.970596895
1368106_at	9.354938189	9.021141284	8.203399515
1368107_at	3.620891296	2.98563648	3.083051406
1368108_at	6.440209326	4.985327809	6.486006647
1368109_at	6.386076371	8.492224283	8.204649824
1368110_a_at	3.152761396	2.966531976	2.93521643
1368111_at	7.672286728	4.90065839	4.743932112
1368112_at	4.450220566	3.996389404	4.061972428
1368113_at	4.09068553	3.39677396	3.479278426
1368114_at	3.39283064	10.43973606	4.30358025
1368115_at	8.98490672	5.686198259	8.585461302
1368116_a_at	7.368832526	6.454709391	6.760023398
1368117_at	8.501743035	8.371945017	6.934609748
1368118_at	8.061210704	7.10402951	8.631761553
1368119_at	6.28589559	8.370202776	6.281435802
1368120_at	4.023203352	8.625702436	6.442105276
1368121_at	8.875227227	5.839954263	5.945522102
1368122_at	9.513983341	8.612011825	8.32570324
1368123_at	5.697741742	6.712085528	6.183060982
1368124_at	6.383007717	6.803924344	6.542881069
1368125_at	6.082807335	5.315102064	6.609735945
1368126_at	6.368848418	6.590249456	6.332316183
1368127_at	7.166226607	7.193429625	4.606783149
1368128_at	5.286661284	3.872478513	8.277824701
1368129_at	7.324058368	6.267957962	6.761609094
1368130_at	4.372768658	4.272120556	4.784714128
1368131_at	3.786433441	4.201406874	3.353690271
1368132_at	9.761394678	8.644208539	8.934350349
1368133_at	8.69708419	9.076376291	8.470696634
1368134_a_at	7.50313916	5.245266235	7.60042071
1368135_at	5.512802477	5.964543829	4.754525357
1368136_at	7.568151048	7.437963698	8.572811419
1368137_at	5.590898111	9.510331267	7.812565829
1368138_at	4.971806497	9.263585591	7.444447432
1368139_s_at	5.187120329	5.105915401	7.875964665
1368140_at	5.683413093	5.161651357	5.476245138
1368141_at	11.3583251	11.33525771	11.75609488
1368142_at	5.269706234	5.642043115	5.322046539
1368143_at	5.632701865	6.874109887	8.304057531
1368144_at	5.832788126	8.576532054	8.826362985
1368145_at	5.065955657	11.93249464	3.78122875
1368146_at	8.271443808	8.229686005	9.749516497
1368147_at	5.499835931	5.891026742	7.176172916
1368148_at	3.773447123	3.857002489	3.429686168
1368149_at	5.018762809	5.673132588	5.033584412
1368150_at	11.98343896	6.013716943	6.657890443
1368151_at	10.13682066	11.97877104	11.07327182
1368152_at	7.366027036	7.335491382	7.957394771
1368153_a_at	6.828435995	9.368556847	6.648630371
1368154_at	8.463045255	8.967883007	10.66593607
1368155_at	13.17564636	7.111594148	3.04850189
1368156_at	4.776238666	9.033961984	6.922533814
1368157_at	5.680034989	11.38935839	4.574083752
1368158_at	9.405469468	8.585525228	8.731643476
1368159_at	8.187416474	7.088048236	6.230656967
1368160_at	9.75880245	3.504312426	3.502156417
1368161_a_at	12.90032742	6.003428587	3.620960361
1368162_at	5.341422783	6.559295775	5.610736919
1368163_at	9.900378132	4.317317768	9.45396808
1368164_at	7.892490076	7.192897975	8.329885554
1368165_at	8.453412631	9.790252415	8.080469838
1368166_at	4.893343905	6.488562155	5.630652591
1368167_at	4.594577282	3.668646833	7.198444691
1368168_at	6.568710189	3.554199889	12.32748724
1368169_at	7.1106833	7.324181383	6.589819114
1368170_at	4.02094088	10.68792013	3.11139902
1368171_at	4.345019679	4.999477755	9.994221529
1368172_a_at	4.096407325	4.100426669	8.896380956
1368173_at	8.434189069	8.601158559	8.685736353
1368174_at	4.096407325	6.712434908	4.804453355
1368175_at	7.56712922	7.975475554	8.063129811
1368176_at	6.476857485	5.131693228	6.414227853
1368177_at	7.939617461	9.60813302	7.776668246
1368178_at	9.250905788	4.610857003	4.585909976
1368179_at	6.497794022	5.86970451	7.228160101
1368180_s_at	11.64135451	4.558520115	4.521769317
1368181_at	9.940975775	7.680420537	8.192787541
1368182_at	4.39854598	8.851596867	3.265047588
1368183_at	7.385029533	7.822711579	9.12386563
1368184_at	8.715561097	6.930440129	7.142476678
1368185_at	4.779173189	7.561952773	4.484863101
1368186_a_at	5.684606219	4.948807878	6.39251995
1368187_at	7.07692443	5.827014408	10.93392029
1368188_at	13.08766243	5.432720802	3.091828575
1368189_at	10.32384171	7.431971552	6.904062107
1368190_at	5.832788126	4.325223087	4.473556924
1368191_a_at	9.553564046	4.237617238	4.026604825
1368192_at	4.085878994	3.444419855	5.419221806
1368193_at	4.142754379	3.947454012	4.593069962
1368194_at	5.153448649	8.522927964	7.541448941
1368195_at	6.189084378	5.06959662	6.080607006
1368196_at	4.518045997	4.30654251	4.068191497
1368197_at	4.08998066	5.43439901	3.299392694
1368198_at	5.124344385	4.335776013	3.943396049
1368199_at	8.282020562	8.106292117	8.714351008
1368200_at	5.647603821	9.564572658	6.664579689
1368201_at	6.058564857	5.235035033	7.802451296
1368202_a_at	8.03057332	7.747416069	10.20191909
1368203_at	4.58920437	4.399981627	5.59931205
1368204_at	6.694239088	6.928684728	7.582253337
1368205_at	12.4508449	4.540551679	6.650908535
1368206_at	7.859422909	7.452679101	7.142250067
1368207_at	5.956120734	6.407152881	8.776759059
1368208_at	8.927385227	5.79803329	5.660069148
1368209_at	5.456868198	4.648070871	6.426854388
1368210_at	4.679395259	3.68284184	3.596028667
1368211_at	11.63808817	12.2313649	12.86869349
1368212_at	9.195303483	9.767983035	10.05702083
1368213_at	7.464919506	6.503139316	7.231306433
1368214_at	7.29606934	7.195661767	8.103383702
1368215_at	9.665095918	8.854821945	9.486680002
1368216_at	9.314450572	10.30179838	10.23986323
1368217_at	7.946062231	8.664342943	9.816570417
1368218_at	5.080662865	5.42304132	6.442465549
1368219_at	6.299793383	5.779585932	4.050923696
1368220_at	9.061633688	8.501147366	9.080921894
1368221_at	9.410098014	8.730694724	9.616792865
1368222_at	6.294440342	4.725739772	5.577244836
1368223_at	7.40525212	5.546554808	8.292790801
1368224_at	11.92580262	3.639266981	4.938015748
1368225_at	6.905924696	7.918309162	7.967265185
1368226_at	7.661617819	5.300958832	5.301499787
1368227_at	8.407027211	5.565138411	5.926816276
1368228_at	9.071902493	10.54955081	9.755457313
1368229_at	7.589148024	7.243379229	7.87736146
1368230_a_at	8.951949285	8.501555758	8.262922024
1368231_at	6.826984039	5.848802708	6.594967891
1368232_at	8.463045255	7.227090234	6.91519664
1368233_at	7.840398951	6.507685315	7.039571723
1368234_at	7.929797464	6.961766052	7.081711337
1368235_at	7.797388133	7.903296135	7.966988748
1368236_at	3.917256486	3.355842402	3.326623464
1368237_at	3.798019465	3.306924074	3.304504603
1368238_at	3.719005202	3.292481523	3.374584827
1368239_at	7.416974463	6.518957658	4.30358025
1368240_a_at	4.324774103	9.227533677	5.522951933
1368241_a_at	8.036525981	8.966013548	9.062753799
1368242_at	4.916024586	8.418529857	6.381467204
1368243_at	5.549108377	5.896117333	5.866613321
1368244_at	9.939457826	5.644261993	6.990179139
1368245_at	11.5242888	3.821244309	3.247757694
1368246_at	4.534986204	8.229181088	6.357263941
1368247_at	8.045452364	6.784814885	7.340271057
1368248_at	5.802884979	9.111517306	8.379813509
1368249_at	9.302969445	7.150482367	7.207915927
1368250_at	4.670326062	6.009154575	7.829809869
1368251_at	6.280247096	5.410661627	6.364422211
1368252_at	4.169191543	3.324291652	5.602768334
1368253_at	11.2598054	7.80966581	6.269789544
1368254_a_at	4.635900978	4.488941077	4.662477781
1368255_at	4.400447356	9.481861684	4.116527712
1368256_at	3.689011458	10.50139714	4.491180804
1368257_at	4.249073169	3.100660896	3.163863392
1368258_at	5.454538297	5.745261383	7.623474733
1368259_at	7.347789737	5.21821243	7.942828848
1368260_at	4.77692563	4.697731294	7.587324221
1368261_at	4.874454894	9.377908122	3.76746768
1368262_at	6.362593233	7.615198247	6.626895311
1368263_a_at	4.943405121	10.60252665	3.711064171
1368264_at	7.030543462	6.124885449	5.296252072
1368265_at	8.722915145	4.347590347	6.045705458
1368266_at	12.60900023	6.576387465	7.253138651
1368267_at	7.338681826	6.563878629	6.601751302
1368268_at	7.258703753	7.390716377	8.121273749
1368269_at	3.738485614	3.374757666	3.47213276
1368270_at	7.628328725	3.36995874	6.015298629
1368271_a_at	5.236145705	3.01193583	7.777401214
1368272_at	10.11756819	10.72519174	7.3141197
1368273_at	9.086187123	8.980746824	8.338413783
1368274_at	7.485652443	7.989003447	8.25259991
1368275_at	11.02293047	10.07820886	8.777230525
1368276_at	7.438014541	10.39853719	5.391126938
1368277_at	9.23938009	12.1581714	10.36898383
1368278_at	4.312480292	2.954637484	3.295163906
1368279_at	4.832058675	6.128417314	6.362452044
1368280_at	11.2172647	5.733972359	10.27905779
1368281_at	5.036078115	4.224538063	9.21283552
1368282_at	5.014671556	3.917419398	9.046154439
1368283_at	10.32005043	3.94302413	4.466646476
1368284_at	6.123041613	6.223586178	11.62160306
1368285_at	4.180901366	4.997144735	3.828553442
1368286_at	6.761575983	7.953831961	6.876600536
1368287_at	5.079650737	11.05065231	7.040763896
1368288_at	13.63460401	7.421097076	3.846070688
1368289_at	10.77054527	3.848357226	3.977885616
1368290_at	5.425593159	3.448447063	4.79377756
1368291_at	8.918600391	8.245069721	8.215118766
1368292_at	6.872514292	11.58277492	6.650908535
1368293_at	5.264832695	4.141232178	5.540301862
1368294_at	9.873483556	4.429244861	6.498933862
1368295_at	9.563726694	6.473050648	6.830593744
1368296_at	8.137102583	4.712519452	4.938859801
1368297_at	4.233550323	4.724829491	8.275974015
1368298_at	5.653607093	6.915195026	4.898262352
1368299_at	3.68428768	6.210687134	3.883679765
1368300_at	5.945534686	6.558449686	6.108303621
1368301_at	5.50754614	5.627343235	5.31557792
1368302_at	5.709645315	6.415107423	5.194784256
1368303_at	6.539110401	8.039248986	6.104817901
1368304_at	11.73511267	4.741479383	7.977621456
1368305_at	8.103027975	4.806552728	7.77960582
1368306_at	6.281236284	8.281744819	5.597605935
1368307_at	5.377368826	8.540112085	4.807139917
1368308_at	6.675452332	4.456078251	7.015177423
1368309_at	6.659494903	5.117372333	5.18467061
1368310_at	4.638540652	3.920055379	3.921809068
1368311_at	8.04519314	5.063169075	6.842957727
1368312_at	5.663095545	7.000223777	4.129660132
1368313_a_at	3.704801479	2.885600879	3.028462225
1368314_at	9.152061318	6.641134946	7.898269618
1368315_at	5.976644003	7.674344837	5.818677246
1368316_at	9.987706677	3.776141766	3.785880865
1368317_at	4.009798114	3.42744671	3.755424223
1368318_at	7.097712891	9.141302065	5.444625592
1368319_a_at	5.21452827	6.842817883	3.847854229
1368320_at	5.105117376	7.554705365	4.638807301
1368321_at	6.927292403	9.917332724	7.660044942
1368322_at	7.438740441	6.421384566	8.513000856
1368323_at	8.369661839	8.794460513	9.749980604
1368324_at	5.19850775	4.794156227	5.374122974
1368325_at	9.240409407	4.59467383	5.724561358
1368326_at	6.886894053	6.393189132	7.057459749
1368327_at	4.974451127	4.877888436	5.3282458
1368328_at	8.282323598	2.842711809	3.532904843
1368329_at	5.710946743	5.913543418	4.75130703
1368330_at	6.957975009	6.668184929	5.814393811
1368331_at	10.3658447	7.404787575	9.083895715
1368332_at	6.031998035	4.307002745	9.399790455
1368333_at	3.695152513	3.216104362	3.641080381
1368334_at	6.068139062	4.060958928	4.981917516
1368335_at	11.87034531	4.072234431	3.291537492
1368336_at	12.01605972	7.965605444	8.740916485
1368337_at	5.266860232	4.795215486	6.554423456
1368338_at	3.734621938	2.975809784	3.8420824
1368339_at	4.533930328	4.22332075	9.896569241
1368340_at	7.970664183	7.921596558	8.079441267
1368341_at	7.74027502	7.247831942	7.078805253
1368342_at	3.747144743	8.436777077	7.711292757
1368343_at	5.414318536	5.742619927	5.193031301
1368344_at	3.639677659	11.40885702	3.310773115
1368345_at	5.387720609	8.166555797	6.561327201
1368346_at	5.908236573	4.284507546	4.950828451
1368347_at	5.108621355	5.320588214	4.653517623
1368348_at	4.716989878	5.059684789	8.645914932
1368349_at	4.5084185	4.583108565	7.567432615
1368350_at	4.024473156	9.886447972	5.111252041
1368351_at	5.815055837	4.68918827	4.926430921
1368352_at	4.112784712	9.212024984	3.958073253
1368353_at	5.412228161	10.61977726	3.878518826
1368354_at	9.126933338	5.794742642	7.506239175
1368355_at	5.142731416	6.632906011	6.027446916
1368356_a_at	9.939424784	7.932401376	10.12938963
1368357_at	4.701940192	4.837998014	4.527556186
1368358_a_at	4.895328644	8.505971182	7.338293614
1368359_a_at	4.439205388	9.203390741	4.109062346
1368360_at	12.48901558	5.362010476	4.713603828
1368361_a_at	7.991774255	7.193488002	8.322644751
1368362_a_at	10.59934855	3.281404105	3.733719691
1368363_at	3.597845786	5.169686664	7.260930016
1368364_at	3.738485614	3.541488814	3.354718018
1368365_at	11.25195459	8.305254305	8.843733931
1368366_at	5.047595214	5.451383434	3.872832354
1368367_at	4.095956033	3.621789503	3.629927428
1368368_a_at	9.219797596	5.220382408	7.759964466
1368369_at	4.100694531	5.655782597	3.898955752
1368370_at	6.114977571	4.654471486	6.890250911
1368371_at	4.43315353	3.320996354	6.389865416
1368372_at	7.834722929	5.289308606	5.642483955
1368373_at	4.093435774	9.990386085	7.320677521
1368374_a_at	5.138593241	4.396763126	5.843991483
1368375_a_at	7.031348715	4.824456544	8.210847982
1368376_at	7.027555398	4.320177364	4.280186963
1368377_at	4.15485897	3.574033889	3.46152439
1368378_at	11.31653203	7.298153974	5.94944422
1368379_at	7.990444225	6.913023688	7.749412908
1368380_at	12.78062436	7.540534249	7.991792149
1368381_at	5.229712976	7.543105454	4.003609565
1368382_at	4.874412445	5.244485714	4.521322253
1368383_at	6.290982507	6.362639506	6.980687067
1368384_at	4.213460163	7.904998794	4.472082777
1368385_a_at	8.588219585	8.675084592	8.337094789
1368386_at	8.680907006	9.545518072	8.790151801
1368387_at	9.482139389	6.575604491	4.825537943
1368388_at	4.487381139	4.100426669	3.967283674
1368389_at	7.991384363	5.224774312	6.563108375
1368390_at	7.721325167	5.260620712	7.082392947
1368391_at	4.942570107	8.479072251	6.619423889
1368392_at	5.350201259	7.518235104	6.376816256
1368393_at	7.151871673	4.87614566	10.53373879
1368394_at	4.753311105	5.098059153	4.681780948
1368395_at	4.959169419	5.42415416	10.67149309
1368396_at	4.623695334	3.937242107	4.221943232
1368397_at	12.20354129	3.74514702	3.264063239
1368398_at	5.001372859	5.990681681	4.886869055
1368399_a_at	10.39819172	7.234464471	8.909577604
1368400_at	8.677348591	6.765156013	5.829923817
1368401_at	4.273034151	10.89216871	3.655591589
1368402_at	9.004198677	11.11133873	10.33481403
1368403_at	8.458747751	7.702418125	8.5330653
1368404_at	5.248684186	8.675431682	6.354051616
1368405_at	7.261440348	7.753072053	7.869136458
1368406_at	4.444181417	4.020246966	4.473556924
1368407_at	5.048775096	3.87414569	6.247898516
1368408_at	4.838183623	4.51785507	7.829290073
1368409_at	9.674898206	6.395786908	7.473791911
1368410_at	6.714887839	5.515438201	6.414734603
1368411_a_at	5.010969816	8.534038706	3.522024844
1368412_a_at	4.051586854	6.166270986	7.076834441
