,Bcells,CD4_Tcells,CD8_Tcells,NKcells
LOC285889,0.095318154,0.388237455,0.446146197,0
LOC285972,6.550151406,7.936926838,15.49401039,31.39641258
LOC286059,0,0,0.849739036,0
LOC286083,0,0,0.076029977,0
LOC286094,0,0,0.096196793,0
LOC286114,0.437538471,0,0.046100051,0
LOC286135,0,0.323089772,0.276367979,0
LOC286177,0.968502598,2.907498387,1.745638755,0.671301908
LOC286184,1.925870424,2.694637276,3.152399507,1.642944542
LOC286186,18.14140863,20.29543982,25.56513551,25.511316
LOC286189,1.229452838,2.347335231,2.130338053,2.079044543
LOC286190,5.948353395,6.626513406,6.571093918,6.68851504
LOC286238,0,0,0.047999767,0
LOC286297,0,0.987795241,1.35132635,0
LOC286359,2.62698388,2.467542753,3.160004742,1.523928609
LOC286367,4.100029445,1.228967815,0.054008719,0
LOC286370,0.027417393,0.105941278,0.296595764,0.095485795
LOC286437,235.3039688,261.0343331,267.7348331,208.7241416
LOC286442,0,3.521491748,20.06021541,0
LOC286467,4.052848803,8.278703425,5.376444792,1.623892327
