geneID,B.cells,CD4.T.cells,endothelial.cells,fibroblasts,monocytic.lineage,neutrophils
PRAMEF25,0,0,0,0,0,0
WI2-2994D6.1,0,0,0,0,0,0
RP13-221M14.4,0,0,0,0,0,0
HNRNPCL2,0,0,0,2.29279297,1.86670068,0
RP13-221M14.3,0,0,0,0,0,0
RP13-221M14.2,0,0,0,0,0,0
PRAMEF26,0,0,0,0,0,0
HNRNPCL4,0,0,0,0,1.86670068,0
PRAMEF9,0,0,0,0,0,0
PRAMEF13,0,0,0,0,0,0
PRAMEF18,0,0,0,0,0,0
RP11-450I1.4,0,0,0,0,0,0
PRAMEF5,0,0,0,0,0,0
RP11-219C24.8,0,0,0,0,0,0
RNU6-771P,0,0,0,0,0,0
PRAMEF8,0,0,0,0,0,0
RP11-219C24.6,0,0,0,0,0,0
PRAMEF15,0,0,0,0,0,0
RP11-219C24.10,0,0,0,0,0,0
PRAMEF14,0,0,0,0,0,0
PRAMEF19,0,0,0,0,0,0
PRAMEF17,0,0,0,0,0,0
PRAMEF20,0,0,0,0,0,0
LRRC38,0,0,0,0,20.53370748,0
RP4-597A16.2,0,0,0,0,0,0
RP4-597A16.3,0,0,0,0,0,0
PDPN,0,0,40.10073118,1835.380773,2633.91466,0
RNA5SP41,0,0,0,1.146396485,0,0
CTA-520D8.2,0,0,0,0,0,0
RF00564,1.995936376,0,0,0,0,0
PRDM2,4650.531755,1332.498019,213.4393756,238.4504689,1988.036224,2875.205556
KAZN,4.989840939,5.34281483,75.02717447,241.8896584,1.86670068,468.7074751
RNU6-1265P,0,0,0,0,0,0
RP11-344F13.1,0,0,0,3.439189455,0,0
RP4-704D23.1,0,0,0,0,0,0
RP3-410I8.1,0,0,0,0,0,0
TMEM51-AS1,0,0,0,1.146396485,72.80132652,0
TMEM51,0,5.34281483,60.79788276,21.78153322,802.6812924,0
C1orf195,0,0,0,0,1.86670068,0
RP1-21O18.3,0,0,0,0,0,0
RP5-903E17.2,0,0,0,0,18.6670068,0
FHAD1,0,1.068562966,0,36.68468752,158.6695578,17.48908489
RP3-467K16.2,0,2.137125932,1.293571974,0,0,0
RP3-467K16.7,0,0,1.293571974,0,0,0
RP3-467K16.4,1.995936376,2.137125932,2.587143947,0,13.06690476,20.98690187
EFHD2,163.6667828,229.7410377,1047.793299,273.98876,2312.842143,9664.468312
CTRC,0,1.068562966,0,0,5.60010204,10.49345094
CELA2A,0,0,0,0,0,0
CELA2B,0,0,0,0,1.86670068,0
CASP9,171.6505283,74.79940762,173.3386445,162.7883009,518.9427891,594.6288864
DNAJC16,950.0657147,640.0692167,406.1815997,566.3198637,505.8758843,157.401764
SCARNA21B,0,1.068562966,0,1.146396485,0,3.497816979
RP4-680D5.8,1.995936376,4.274251864,0,0,0,0
AGMAT,47.90247301,103.6506077,16.81643566,32.09910158,3.73340136,0
RP4-680D5.2,0,1.068562966,0,4.585585941,0,3.497816979
RP4-680D5.3,1.995936376,0,1.293571974,11.46396485,0,10.49345094
RNU7-179P,0,0,0,0,0,0
RP4-680D5.4,1.995936376,0,0,0,0,0
DDI2,1787.361024,1358.14353,653.2538466,433.3378714,1224.555646,234.3537376
RSC1A1,409.166957,354.7629047,190.1550801,120.3716309,364.0066326,59.46288864
RP4-680D5.9,0,0,0,0,0,3.497816979
PLEKHM2,482.0186347,409.259616,1160.33406,1944.288439,2269.908027,1699.939052
RP11-288I21.1,0,0,0,0,0,0
SLC25A34,9.979681878,11.75419263,23.28429552,20.63513673,56.0010204,20.98690187
RP11-169K16.4,0,0,5.174287894,2.29279297,0,0
TMEM82,0,0,0,0,0,0
FBLIM1,0,0,975.353268,173.1058693,0,3.497816979
RP11-169K16.6,1.995936376,2.137125932,3.880715921,10.31756837,1.86670068,0
UQCRHL,37.92279113,50.22245941,108.6600458,371.4324612,28.0005102,52.46725468
RP11-169K16.8,1.995936376,2.137125932,6.467859868,0,0,0
RP11-169K16.9,78.83948683,80.14222245,55.62359486,28.65991213,82.13482992,122.4235943
SPEN,1328.295658,874.0845062,336.3287131,170.8130763,3524.330884,2896.192458
RP1-134O19.3,0,0,0,0,0,0
ZBTB17,203.5855103,273.5521193,473.4473423,525.0495902,1269.356462,940.9127672
RP11-5P18.1,0,0,0,0,0,3.497816979
RP11-5P18.3,0,0,0,0,0,0
RP11-5P18.11,0,0,0,0,0,0
RP11-5P18.2,0,0,0,0,0,0
C1orf64,0,0,2.587143947,0,0,0
RP11-5P18.5,0,0,0,0,0,0
HSPB7,0,0,0,13.75675782,0,0
CLCNKA,0,0,0,0,1.86670068,0
RP11-5P18.10,1.995936376,0,0,1.146396485,0,0
CLCNKB,0,0,0,1.146396485,0,0
FAM131C,1.995936376,0,0,1.146396485,0,0
EPHA2,0,0,1505.717777,44.70946292,11.20020408,0
RP11-276H7.2,0,0,3.880715921,0,0,0
RP11-276H7.3,0,0,0,0,0,0
RP4-733M16.2,0,0,0,0,0,0
ARHGEF19,33.93091838,52.35958534,53.03645092,35.53829104,22.40040816,17.48908489
ANO7P1,0,1.068562966,9.055003815,6.878378911,5.60010204,0
RSG1,22.95326832,30.98832602,45.27501907,45.85585941,5.60010204,10.49345094
MTL1,0,0,0,1.146396485,7.46680272,6.995633957
FBXO42,489.004412,531.0757941,377.7230163,423.020303,658.9453401,1203.249041
SZRD1,764.4436318,725.554254,1596.267815,2089.880792,1495.227245,1546.035105
RP11-430L17.1,1.995936376,0,0,0,0,0
SPATA21,0,0,0,0,5.60010204,0
NECAP2,757.4578545,1974.704361,2963.573391,2300.817746,1495.227245,1385.135524
RP4-798A10.2,51.89434576,135.7074967,18.11000763,16.04955079,41.06741496,174.8908489
CROCCP3,71.85370952,84.41647432,68.5593146,57.31982426,48.53421768,13.99126791
RNU1-1,21.95530013,4.274251864,11.64214776,6.878378911,20.53370748,10.49345094
RP4-798A10.7,9.979681878,10.68562966,0,2.29279297,1.86670068,3.497816979
RP4-798A10.4,0,0,3.880715921,0,0,0
RP5-875O13.1,0,0,10.34857579,3.439189455,0,0
RNU1-6P,0,0,0,0,0,0
RP5-875O13.6,0,0,0,1.146396485,1.86670068,0
NBPF1,179.6342738,99.37635584,208.2650877,358.8220999,113.8687415,13.99126791
RP5-1182A14.5,1.995936376,0,0,0,0,0
CROCCP2,505.9698712,503.293157,240.6043871,247.6216408,382.6736394,181.8864829
RP5-1182A14.8,15.967491,43.81108161,21.99072355,24.07432619,22.40040816,10.49345094
MST1P2,1.995936376,20.30269636,9.055003815,77.95496099,0,0
RP1-163M9.8,0,0,0,0,0,0
RNU1-3,0.997968188,1.068562966,1.293571974,1.146396485,1.86670068,0
RP5-875O13.7,0,1.068562966,0,1.146396485,1.86670068,0
EIF1AP1,0,2.137125932,27.16501144,22.9279297,3.73340136,0
ESPNP,0,1.068562966,0,0,0,0
RP1-163M9.7,0,0,0,0,0,0
RP5-1182A14.7,0.997968188,0,0,0,0,0
CROCC,131.7318008,242.5637933,325.9801373,366.8468752,70.93462584,48.9694377
RP1-163M9.5,0,1.068562966,0,0,0,3.497816979
RNU1-4,6.985777314,7.479940762,9.055003815,1.146396485,3.73340136,3.497816979
MST1L,1.995936376,8.548503729,1.293571974,12.61036134,0,0
RP11-108M9.1,0,0,1.293571974,0,0,0
RP11-108M9.2,0,0,0,0,0,0
MIR3675,0,0,0,0,0,0
RP11-108M9.3,5.987809127,1.068562966,16.81643566,10.31756837,0,3.497816979
RNU1-5P,0,0,0,0,0,0
RP11-108M9.4,74.84761408,60.90808907,78.90789039,63.05180668,91.46833332,3.497816979
RP11-108M9.5,1.995936376,0,1.293571974,0,5.60010204,0
RNU1-2,22.95326832,6.411377796,33.63287131,12.61036134,18.6670068,17.48908489
RP11-108M9.6,23.95123651,18.16557042,10.34857579,4.585585941,5.60010204,10.49345094
MFAP2,0,0,58.21073881,2130.004669,0,0
RP1-37C10.3,0,0,0,13.75675782,3.73340136,0
ATP13A2,102.7907233,224.3982229,742.5103128,221.2545216,257.6046938,69.95633957
SDHB,544.8906305,560.9955572,967.5918362,1274.792891,882.9494217,1668.458699
PADI2,52.89231395,3.205688898,2.587143947,0,102.6685374,14092.70461
RP11-380J14.1,0,0,0,0,0,0
RP11-380J14.4,0,0,0,0,0,0
PADI1,0,0,0,0,0,0
PADI3,0,0,0,0,0,0
MIR3972,0,0,0,0,0,0
PADI4,1.995936376,24.57694822,0,0,98.93513604,4438.729746
PADI6,0,0,0,0,0,0
RP1-20B21.4,0,0,0,0,0,0
RCC2,1020.921456,844.1647432,2248.22809,859.7973639,1006.151667,188.8821168
ARHGEF10L,44.90856845,4.274251864,9.055003815,392.0675979,843.7487074,0
RP11-473A10.2,0,0,0,0,0,0
ACTL8,0,0,0,0,0,0
RP11-658E23.1,0,0,0,0,0,0
RP11-174G17.2,0,0,0,0,0,0
IGSF21,0,0,0,0,0,0
RP11-174G17.3,0,0,0,0,0,0
RP11-174G17,0,0,0,0,0,0
RP11-422P22.1,0,0,0,0,0,0
KLHDC7A,0,0,0,0,0,0
RP1-8B22.1,0,0,0,0,0,0
RP1-8B22.2,0,0,0,0,0,0
PAX7,0,0,0,0,0,0
TAS1R2,0,0,0,0,0,0
RP13-279N23.2,44.90856845,110.0619855,325.9801373,329.0157912,154.9361564,10.49345094
ALDH4A1,12.97358644,17.09700746,429.4658952,491.8040921,61.60112244,6.995633957
MIR4695,0,0,0,0,0,0
MIR1290,0,0,0,0,0,0
IFFO2,189.6139557,470.1677051,389.365164,256.7928127,520.8094897,10.49345094
RP5-1126H10.2,94.80697784,147.4616893,78.90789039,121.5180274,304.2722108,353.2795148
UBR4,4071.710206,4466.593198,2448.731746,2243.497921,11495.14279,13760.41199
RP1-43E13.2,6.985777314,7.479940762,9.055003815,10.31756837,3.73340136,27.98253583
EMC1,521.9373622,609.0808907,1398.351303,2220.569992,477.8753741,55.96507166
MRTO4,263.4636016,261.7979267,897.7389496,732.547354,18.6670068,3.497816979
AKR7L,1.995936376,3.205688898,3.880715921,6.878378911,5.60010204,0
AKR7A3,7.983745502,9.617066695,7.761431841,11.46396485,0,0
RP4-657E11.10,0,0,0,0,0,0
AKR7A2,157.6789737,216.9182821,994.7568477,2110.515929,153.0694558,34.97816979
RNU6-1099P,0.997968188,3.205688898,0,0,0,0
PQLC2,63.86996402,43.81108161,210.8522317,251.0608302,237.0709864,213.3668357
CAPZB,843.2831187,1240.601604,1864.037214,3381.869631,2197.1067,3980.515722
RN7SL277P,0,0,1.293571974,2.29279297,0,0
RNU4-28P,0,0,0,0,0,0
RP5-1056L3.1,0,0,0,0,0,0
MINOS1,205.5814467,323.7745787,469.5666264,709.6194243,216.5372789,206.3712017
NBL1,33.93091838,89.75928915,1570.396376,8439.770924,41.06741496,41.97380374
MINOS1-NBL1,80.83542321,149.5988152,836.9410669,2937.067795,134.402449,87.44542447
RP5-1056L3.3,17.96342738,29.91976305,6.467859868,47.00225589,18.6670068,13.99126791
HTR6,0,1.068562966,0,0,0,0
TMCO4,163.6667828,227.6039118,190.1550801,179.9842482,67.20122448,6.995633957
RNF186,0,0,0,0,0,0
RP11-91K11.2,0,0,0,0,0,0
OTUD3,450.0836527,365.4485344,98.31146999,193.741006,199.7369728,83.94760749
PLA2G2E,0,0,0,0,0,0
RN7SL304P,0,0,0,0,0,0
PLA2G2A,0,0,0,0,0,0
PLA2G5,0,0,1.293571974,4.585585941,0,0
PLA2G2D,5.987809127,0,0,0,0,0
PLA2G2F,0,0,0,0,0,0
RP3-340N1.2,0.997968188,0,1.293571974,0,1.86670068,0
PLA2G2C,1.995936376,0,0,0,1.86670068,0
RP3-340N1.5,0,1.068562966,0,0,0,0
UBXN10,7.983745502,1.068562966,2.587143947,0,13.06690476,6.995633957
RP3-340N1.6,0,0,0,0,0,0
RP3-340N1.7,0,0,0,0,0,0
VWA5B1,0,0,0,0,0,0
RP4-745E8.2,0,3.205688898,0,0,0,0
RP4-749H3.1,0.997968188,0,0,0,0,0
RP4-749H3.2,0,0,0,0,0,0
RP4-749H3.4,0,0,0,0,0,0
RP4-749H3.3,0,0,0,0,0,0
CAMK2N1,31.93498201,6.411377796,91.84361012,235.0112795,1.86670068,0
MUL1,171.6505283,213.7125932,584.694532,716.4978032,378.940238,689.0699448
RP11-401M16.3,0,0,0,0,0,0
FAM43B,0,0,0,22.9279297,0,0
CDA,0,1.068562966,1.293571974,19.48874025,244.5377891,2203.624697
PINK1,179.6342738,247.9066081,877.0417981,1892.700597,718.6797618,4903.939404
MIR6084,0,1.068562966,32.33929934,65.34459965,0,34.97816979
RP11-401M16.7,196.599733,274.6206823,571.7588123,835.7230377,332.272721,97.9388754
DDOST,948.0697784,1213.887529,5103.141436,8115.340718,2051.504047,724.0481146
KIF17,0,0,288.4665501,5.731982426,0,0
RP5-930J4.5,0,0,0,0,0,0
SH2D5,1.995936376,1.068562966,7.761431841,21.78153322,1.86670068,0
RP5-930J4.2,0,0,0,0,0,0
HP1BP3,3832.197841,3676.925166,2897.601221,2667.664621,3158.457551,5984.76485
EIF4G3,1714.509347,379.339853,1038.738295,1308.03839,2357.642959,4617.118412
RNU7-200P,0,0,0,0,0,0
MIR1256,1.995936376,0,2.587143947,0,0,3.497816979
RP11-487E1.1,1.995936376,2.137125932,2.587143947,1.146396485,9.3335034,10.49345094
RP11-487E1.2,1.995936376,1.068562966,0,0,7.46680272,31.48035281
RP11-628K18.1,0,0,0,0,0,0
ECE1,603.7707536,677.4689205,7624.313212,1869.772667,317.3391156,17468.09799
RP3-329E20.2,0,0,0,0,0,0
RP5-1071N3.1,27.94310926,42.74251864,3.880715921,1.146396485,1.86670068,45.47162072
RP11-560O15.1,0,0,0,0,0,0
RP11-293F5.8,0,1.068562966,0,0,0,0
RP11-293F5.1,0,0,0,0,0,0
RP11-293F5.2,5.987809127,11.75419263,0,40.12387698,1.86670068,3.497816979
HS6ST1P,0,0,3.880715921,6.878378911,0,0
RP11-293F5.4,0,0,0,0,0,0
NBPF3,94.80697784,172.0386375,1.293571974,732.547354,37.3340136,10.49345094
RP11-293F5.6,0,0,0,0,0,0
ALPL,552.874376,0,5.174287894,112.3468555,0,3749.659801
RP11-63N8.3,0.997968188,0,0,0,0,31.48035281
RAP1GAP,0,3.205688898,1.293571974,11.46396485,1.86670068,3.497816979
USP48,1673.592651,1334.635145,1491.488485,786.4279888,1306.690476,1815.367012
RP11-132G19.3,0,0,0,0,0,0
LDLRAD2,1.995936376,1.068562966,2.587143947,1.146396485,1.86670068,3.497816979
HSPG2,13.97155463,36.33114085,10886.70173,1278.232081,13.06690476,13.99126791
RP11-26H16.1,0,0,1.293571974,0,0,0
RP11-26H16.4,0,11.75419263,0,0,0,0
CELA3B,0,0,0,0,0,0
RN7SL386P,0,0,0,0,0,0
RNU6-1022P,0,0,0,0,0,0
CELA3A,0,0,0,0,0,0
RN7SL186P,0,0,0,0,0,0
RNU6-776P,0,0,0,0,0,0
RP1-224A6.3,1.995936376,4.274251864,2.587143947,2.29279297,7.46680272,0
RP1-224A6.4,213.5651922,199.8212747,178.5129323,223.5473146,100.8018367,97.9388754
CDC42,5378.050564,5266.94686,9549.148309,6700.687456,12407.95942,20441.24242
RP1-224A6.6,23.95123651,10.68562966,2.587143947,1.146396485,22.40040816,132.9170452
RP1-224A6.8,0,0,0,0,0,0
RP1-224A6.9,55.88621851,30.98832602,3.880715921,3.439189455,44.80081632,132.9170452
WNT4,0,0,6.467859868,2.29279297,0,0
MIR4418,0,0,0,0,0,0
RP11-415K20.1,0,1.068562966,0,0,0,0
RP11-415K20.2,0,0,0,0,0,0
ZBTB40,1643.653605,2251.462169,639.0245549,513.5856253,2325.909047,391.7555016
RP1-61A9.4,6.985777314,16.02844449,2.587143947,1.146396485,20.53370748,10.49345094
EPHA8,0,0,0,0,1.86670068,0
MIR6127,0,0,0,0,0,0
C1QA,0,1.068562966,0,0,28.0005102,0
C1QC,0,1.068562966,0,0,18.6670068,0
C1QB,0,0,0,0,37.3340136,0
EPHB2,0.997968188,2.137125932,301.4022698,326.7229983,500.2757823,0
MIR4684,0,0,0,0,1.86670068,0
RP11-69E9.1,0,0,0,0,0,0
MIR4253,0,0,0,0,0,0
LACTBL1,0,0,0,0,0,0
C1orf234,0,5.34281483,0,0,0,0
KDM1A,976.0128876,1175.419263,1490.194914,1678.324454,1325.357483,146.9083131
RP1-184J9.2,7.983745502,27.78263712,111.2471897,65.34459965,44.80081632,0
MIR3115,0,0,0,0,1.86670068,0
MIR4419A,0,0,0,0,0,0
LUZP1,225.5408104,559.9269942,2127.925896,1364.211817,1633.363095,262.3362734
RP5-979D14.1,0,0,0,0,0,0
RNU6-514P,0,0,0,0,0,0
RNU6-135P,0,0,0,0,0,0
HTR1D,0,0,34.92644329,0,0,0
RP5-1057J7.1,0,0,0,0,0,0
RP5-1057J7.6,513.9536167,252.18086,135.8250572,27.51351564,151.2027551,38.47598676
RP5-1057J7.8,0,0,0,0,0,0
HNRNPR,3745.374609,2741.932571,2992.031975,1170.470811,2180.306394,951.4062182
ZNF436,335.3173111,430.6308753,935.2525369,1310.331183,330.4060204,307.8078941
C1orf213,61.87402764,81.21078542,38.80715921,64.19820317,48.53421768,24.48471885
RP5-1057J7.7,0,2.137125932,0,0,0,0
TCEA3,0,333.3916454,33.63287131,154.7635255,3.73340136,0
RP4-654C18.1,0,0,0,0,0,0
ASAP3,29.93904563,21.37125932,267.7693985,2518.633078,7.46680272,0
E2F2,1.995936376,2.137125932,77.61431841,8.024775396,3.73340136,10.49345094
RP1-150O5.3,0,4.274251864,2.587143947,0,0,0
ID3,278.4331244,25.64551119,5010.004254,26.36711916,100.8018367,27.98253583
MDS2,9.979681878,61.97665203,0,0,0,0
RP11-223J15.2,0,0,0,0,0,0
RPL11,16489.42837,27197.06461,13582.50572,25001.76094,3836.069897,2053.218566
ELOA,2292.332927,906.1413952,1170.682636,1403.189298,1351.491292,682.0743108
RP5-886K2.3,45.90653664,66.2509039,14.22929171,29.80630861,29.86721088,41.97380374
PITHD1,833.3034368,713.8000613,557.5295206,671.7883403,711.2129591,640.1005071
LYPLA2,170.6525601,300.2661935,1096.949034,582.3694145,498.4090816,835.9782579
GALE,37.92279113,54.49671127,657.1345626,196.033799,91.46833332,48.9694377
HMGCL,230.5306514,262.8664897,543.3002289,968.7050299,285.605204,314.8035281
FUCA1,283.4229653,304.5404453,124.1829095,102.0292872,748.5469727,115.4279603
CNR2,1753.430106,10.68562966,0,0,7.46680272,52.46725468
RP11-4M23.2,93.80900965,0,0,0,0,0
RP11-4M23.3,0.997968188,0,0,0,0,0
MIR378F,0,0,0,0,0,0
RP11-4M23.4,1.995936376,0,1.293571974,0,0,0
PNRC2,4225.397307,3326.436513,1508.304921,1753.986622,3677.40034,2969.646615
SRSF10,5664.467434,4251.812042,1931.302956,1538.464083,2329.642449,1965.773142
RP11-4M23.7,0,0,0,0,0,0
RP11-293P20.2,0,0,0,0,0,0
MYOM3,0,0,0,9.171171881,0,0
RP11-293P20.4,0,0,0,0,0,0
IL22RA1,0.997968188,0,1.293571974,6.878378911,0,0
IFNLR1,548.8825033,38.46826678,0,0,42.93411564,13.99126791
RP11-10N16.2,0,0,0,0,0,0
RP11-10N16.3,0,0,0,0,0,0
GRHL3,0,0,0,0,3.73340136,0
STPG1,49.89840939,57.70240017,69.85288657,147.8851466,31.73391156,3.497816979
NIPAL3,444.0958436,832.4105506,379.0165882,1828.502394,188.5367687,83.94760749
RCAN3,1628.684082,7650.910837,131.9443413,450.5338187,541.3431972,31.48035281
RP4-594I10.3,0,0,0,0,0,0
NCMAP,0,1.068562966,0,0,0,0
RP11-496D1.2,0,0,0,0,0,0
SRRM1,1336.279403,1152.97944,368.6680125,207.4977638,1177.888129,1472.580948
RP11-373M8.2,0,0,1.293571974,0,1.86670068,0
CLIC4,2324.267909,86.55360025,11260.54403,10255.66296,3912.604625,734.5415655
RNU6-1208P,0,0,0,0,0,0
RUNX3,373.2401022,699.9087428,0,3.439189455,517.0760884,241.3493715
MIR6731,4.989840939,9.617066695,0,0,7.46680272,0
RP11-84D1.1,6.985777314,7.479940762,0,0,20.53370748,0
RP11-84D1.2,0,0,0,0,0,0
MIR4425,0,2.137125932,0,0,1.86670068,0
RP4-799D16.1,0,0,0,0,1.86670068,6.995633957
RP4-781L3.1,0,0,0,0,0,0
RP4-706G24.1,0,0,0,0,0,0
SYF2,1561.820214,1374.171974,724.4003052,703.8874419,1347.757891,4715.057287
RP3-465N24.7,150.6931964,132.5018078,21.99072355,10.31756837,72.80132652,13.99126791
RP3-465N24.8,18.96139557,9.617066695,2.587143947,1.146396485,9.3335034,3.497816979
RSRP1,4339.16568,3461.075447,1349.195568,1159.006846,5299.563231,20227.87559
RP3-465N24.6,0,1.068562966,0,1.146396485,1.86670068,6.995633957
RP3-465N24.5,29.93904563,44.87964457,0,3.439189455,22.40040816,122.4235943
RHD,1.995936376,0,0,1.146396485,0,3.497816979
RP11-335G20.1,0,1.068562966,0,2.29279297,0,31.48035281
RP11-335G20.7,62.87199583,72.66228169,9.055003815,5.731982426,44.80081632,377.7642337
TMEM50A,757.4578545,939.2668472,1757.964312,1666.860489,2766.450408,4795.507078
RHCE,0,3.205688898,1.293571974,30.9527051,0,0
RP3-469D22.1,0,0,6.467859868,6.878378911,1.86670068,3.497816979
TMEM57,815.3400094,824.9306098,571.7588123,498.682471,677.6123469,384.7598676
LDLRAP1,100.794787,3344.602084,966.2982642,332.4549807,250.1378911,31.48035281
RP11-70P17.1,0,12.82275559,12.93571974,1.146396485,3.73340136,6.995633957
MAN1C1,0,531.0757941,147.467205,191.448213,98.93513604,17.48908489
RP1-187B23.1,0,0,0,0,0,0
SEPN1,67.86183677,121.8161781,653.2538466,547.9775199,311.7390136,48.9694377
RP1-317E23.6,54.88825033,90.82785212,245.778675,379.4572366,177.3365646,87.44542447
RP1-317E23.3,15.967491,20.30269636,0,5.731982426,5.60010204,17.48908489
MTFR1L,298.3924881,417.8081197,565.2909524,1230.083429,578.6772108,300.8122602
RP1-317E23.7,0,0,0,0,0,0
AUNIP,0,0,41.39430315,18.34234376,3.73340136,0
RP1-125I3.2,2.993904563,1.068562966,0,2.29279297,3.73340136,6.995633957
PAQR7,45.90653664,34.19401491,181.1000763,334.7477737,5.60010204,45.47162072
STMN1,549.8804715,562.0641201,4496.45618,1045.513594,104.5352381,41.97380374
RP1-125I3.7,0,0,0,0,0,0
RP1-125I3.4,0,0,0,0,0,0
MIR3917,3.991872751,9.617066695,249.6593909,61.9054102,0,0
PAFAH2,170.6525601,291.7176897,131.9443413,251.0608302,291.2053061,251.8428225
RNU6-110P,0,0,0,0,0,0
RF00492,0,0,0,0,0,0
RF00283,92.81104146,485.1275866,64.67859868,300.3558791,70.93462584,41.97380374
EXTL1,0,0,0,60.75901371,0,0
SLC30A2,0,0,0,0,0,0
RP11-96L14.9,0,0,0,0,0,0
TRIM63,0,0,0,9.171171881,0,0
PDIK1L,776.4192501,733.0341947,192.7422241,50.44144535,123.2022449,41.97380374
FAM110D,0,0,157.8157808,1.146396485,0,0
RP11-96L14.8,0,0,0,0,0,0
RP11-96L14.7,0,0,1.293571974,1.146396485,0,0
ZNF593,23.95123651,28.85120008,197.916512,276.2815529,11.20020408,3.497816979
CNKSR1,1.995936376,7.479940762,1.293571974,1.146396485,1.86670068,3.497816979
CATSPER4,0,0,0,0,0,0
RP11-231P20.2,0,0,0,2.29279297,0,0
RP11-231P20.6,0,0,0,0,0,0
CEP85,257.4757924,316.294638,363.4937246,398.9459768,384.5403401,55.96507166
RP11-231P20.5,0,0,0,0,0,0
SH3BGRL3,602.7727854,1058.945899,1858.862926,7199.369927,5685.970271,5159.280043
UBXN11,313.362011,538.5557349,50.44930697,167.3738868,737.3467686,181.8864829
CD52,3401.075584,3489.926647,0,1.146396485,311.7390136,97.9388754
CRYBG2,3.991872751,8.548503729,0,0,3.73340136,31.48035281
RP11-569G9.7,2.993904563,2.137125932,0,0,0,0
ZNF683,0,13.89131856,0,0,7.46680272,0
LIN28A,0,0,0,0,0,0
DHDDS,252.4859515,302.4033194,574.3459563,813.9415045,457.3416666,405.7467695
RP3-476K8.4,9.979681878,3.205688898,2.587143947,0,5.60010204,20.98690187
RP3-476K8.3,20.95733194,33.12545195,0,0,13.06690476,83.94760749
HMGN2,1959.011553,1456.451323,2350.420276,1737.937071,1525.094456,2507.934774
RP11-492M19.1,0,0,0,0,0,0
RPS6KA1,352.2827703,737.3084466,301.4022698,3.439189455,2839.251734,22760.29508
MIR1976,0,1.068562966,0,0,3.73340136,83.94760749
RN7SL679P,0,0,1.293571974,0,0,0
RNU7-29P,0,0,0,0,0,0
RP11-492M19.3,0,0,0,0,0,0
RF01210,17.96342738,4.274251864,7.761431841,1.146396485,0,0
RP4-785J1.1,0,0,0,0,0,0
RP5-968P14.2,31.93498201,11.75419263,2.587143947,8.024775396,9.3335034,13.99126791
ARID1A,670.6346222,720.2114391,267.7693985,110.0540626,1597.895782,2987.1357
PIGV,275.4392198,391.0940456,80.20146236,410.4099417,203.4703741,419.7380374
RN7SL165P,0.997968188,1.068562966,0,0,0,0
ZDHHC18,107.7805643,372.9284752,360.9065806,240.7432619,255.7379932,27534.81526
SFN,0,1.068562966,1.293571974,0,0,20.98690187
RP1-50O24.6,0,0,0,0,0,0
GPN2,530.9190759,567.406935,407.4751717,498.682471,350.9397278,594.6288864
GPATCH3,128.7378962,169.9015116,226.3750954,183.4234376,276.2717006,234.3537376
NUDC,306.3762336,404.9853641,899.0325216,928.581153,308.0056122,430.2314884
NR0B2,0,0,0,0,0,0
KDF1,5.987809127,26.71407415,0,12.61036134,0,0
RP11-344H11.4,0,0,0,2.29279297,0,0
RP11-344H11.5,0,0,0,0,0,0
RP11-344H11.6,0,0,1.293571974,2.29279297,0,0
TRNP1,5.987809127,0,381.6037322,4317.329163,7.46680272,3.497816979
FAM46B,0,0,2.587143947,63.05180668,1.86670068,3.497816979
SLC9A1,48.9004412,56.6338372,115.1279056,72.22297856,154.9361564,626.1092392
RP11-40H20.5,0,0,0,0,0,0
RP11-40H20.1,0,0,0,1.146396485,1.86670068,0
RP11-40H20.2,9.979681878,5.34281483,9.055003815,14.90315431,0,0
RP11-40H20.3,0,0,0,0,0,0
RP11-40H20.4,0,0,0,0,0,0
WDTC1,337.3132475,407.1224901,517.4287894,356.5293069,711.2129591,3651.720926
RP11-4K3__A.3,14.96952282,3.205688898,1.293571974,1.146396485,3.73340136,38.47598676
TMEM222,146.7013236,236.1524155,399.7137398,639.6892387,328.5393197,755.5284674
RNU6-48P,1.995936376,4.274251864,2.587143947,2.29279297,11.20020408,13.99126791
RP11-4K3__A.5,3.991872751,8.548503729,6.467859868,9.171171881,18.6670068,34.97816979
SYTL1,325.3376292,400.7111123,0,11.46396485,26.13380952,1014.366924
MAP3K6,5.987809127,36.33114085,260.0079667,654.592393,44.80081632,13.99126791
FCN3,0,0,3.880715921,0,0,0
CD164L2,0,0,0,0,0,0
RP1-144C9.2,0,0,0,0,0,0
GPR3,0,0,18.11000763,18.34234376,1.86670068,0
WASF2,1236.482585,2630.802022,1276.755538,754.3288872,2281.108231,4638.105314
RP4-752I6.1,0,0,0,0,0,0
RP1-159A19.4,0,25.64551119,0,0,0,0
AHDC1,21.95530013,71.59371873,67.26574262,183.4234376,41.06741496,59.46288864
FGR,125.7439917,76.93653356,23.28429552,0,4327.012176,47210.03576
RP1-159A19.3,3.991872751,3.205688898,2.587143947,9.171171881,0,0
RP11-288L9.1,0,1.068562966,0,1.146396485,5.60010204,0
IFI6,65.86590039,195.5470228,363.4937246,1011.1217,5437.699081,1427.109327
RP11-288L9.4,0,0,0,0,0,0
RNU6-949P,0,0,0,0,0,0
RP11-288L9.3,0,0,0,0,0,0
RNU6-424P,0,0,0,0,0,0
