,endothelial.cells,CD4.T.cells,fibroblasts,CD8.T.cells,NK.cells,B.cells
ZNF146,49.71000000000012,34.99000000000003,11.959999999999976,191.67999999999975,290.32999999999896,0.0
POLRMT,44.409999999999854,46.14000000000011,11.770000000000005,0.0,0.0,0.0
MIA2,0.0,0.0,0.0,0.0,0.0,0.0
KLHL6,0.0,0.9300000000000042,0.0,6.080000000000005,8.579999999999998,14.410000000000052
LOC440311,0.0,0.0,0.0,0.0,0.0,0.0
NENF,238.16999999999962,711.4899999999993,0.0,0.0,0.0,0.0
HOXB5,0.0,0.0,0.0,0.0,0.0,0.0
ARGFX,2.739999999999998,5.359999999999998,0.0,2.850000000000006,26.330000000000055,48.580000000000005
PRSS22,0.0,0.0,0.0,0.0,0.0,0.0
CASC4,68.1899999999999,31.43,22.660000000000053,0.0,16.309999999999963,93.80000000000027
LOC400752,0.0,0.0,0.0,0.0,0.0,0.0
LOC338799,5.259999999999996,1.299999999999999,0.0,0.0,0.0,0.0
GTSF1,0.0,0.0,0.0,0.0,0.0,0.0
CUL4B,38.20000000000011,22.900000000000077,8.570000000000004,10.190000000000055,107.12000000000035,0.0
CENPJ,0.0,4.209999999999998,0.0,0.0,0.0,0.0
PITX1,0.0,0.0,0.0,0.0,0.0,0.0
AKIRIN1,0.0,93.98999999999994,34.96000000000003,15.519999999999957,8.729999999999995,130.6300000000001
MIR452,0.0,0.0,0.0,0.0,0.0,0.0
CELSR3,0.0,17.680000000000042,0.0,0.0,0.0,0.0
LOC100132735,0.0,0.0,0.0,0.0,0.0,0.0
LCN15,0.0,0.0,0.0,0.0,0.0,0.0
DNAJC9,0.0,0.0,0.0,0.0,0.0,0.0
ZNF568,0.0,0.28999999999999915,11.809999999999947,0.0,0.0,35.639999999999866
ITSN1,0.0,2.430000000000001,8.16,0.0,0.0,0.0
LOC653486,0.0,0.0,0.0,0.0,0.0,0.0
EHBP1L1,14.69999999999995,0.0,8.579999999999998,0.0,0.0,0.0
MT1DP,0.0,0.0,0.0,0.0,0.0,0.0
DCTN1,58.62000000000012,67.09000000000005,10.759999999999948,0.0,0.0,0.0
LIN28B,0.0,0.0,0.0,0.0,0.0,0.0
TNKS2,0.0,0.06000000000000005,0.0,180.5600000000004,0.0,0.0
TMEM241,51.80999999999987,1.23,0.0,0.0,0.0,0.0
DUX4L3,0.0,0.0,0.0,0.0,0.0,0.0
C1QBP,292.08999999999975,390.9400000000003,81.6900000000002,0.0,196.90000000000083,0.0
CADPS2,0.0,0.0,0.0,0.0,0.0,0.0
SRMS,0.0,0.0,0.0,0.0,0.0,0.0
GJA9,0.0,0.0,0.0,0.0,0.0,0.0
TRIM45,0.0,18.220000000000056,0.0,3.939999999999999,0.0,32.44999999999989
LOC392232,0.0,0.0,0.0,0.0,0.0,0.0
TCP1,7.0699999999999985,68.02000000000027,76.79999999999971,27.34999999999993,0.0,37.63000000000015
TMED7,68.78999999999988,63.370000000000246,32.980000000000096,0.0,0.0,0.0
CMA1,0.0,0.0,0.0,0.0,0.0,0.0
CENPL,0.0,0.30999999999999917,0.0,0.0,0.0,0.0
PTCRA,0.0,31.43,0.0,0.0,0.0,0.0
MIR2054,0.0,0.0,0.0,0.0,0.0,0.0
FST,0.0,0.0,0.0,0.0,0.0,0.0
VWCE,0.0,0.0,0.0,0.0,0.0,0.0
PAWR,0.0,0.0,0.0,0.0,0.0,0.0
TBC1D3B,0.0,0.0,0.0,0.0,0.0,0.0
SNORD91A,0.0,0.0,0.0,0.0,0.0,0.0
ABCC12,0.0,0.0,0.0,0.0,0.0,0.0
SYCE3,0.0,0.0,0.0,0.0,0.0,0.0
LDLR,54.47999999999997,1.849999999999996,6.209999999999994,3.210000000000004,7.229999999999999,0.0
CXCR2P1,0.0,0.0,0.0,0.0,0.0,0.0
ASTN2,28.08999999999992,80.20999999999988,134.6699999999995,376.7700000000001,121.86999999999986,173.18000000000012
LINC00577,0.0,0.0,0.0,0.0,0.0,0.0
TAB2,0.0,0.08999999999999897,0.0,18.070000000000054,0.0,0.0
GPATCH8,25.90000000000009,38.4899999999999,6.300000000000001,108.70999999999998,0.0,0.0
TANC2,0.0,0.18999999999999906,0.0,0.0,0.0,0.0
KIF4A,0.0,0.0,0.0,0.0,0.0,0.0
FAM161A,0.0,1.5300000000000025,0.0,3.6800000000000033,0.0,0.0
PGM1,84.72999999999988,1.6400000000000015,128.46999999999957,0.0,0.0,0.0
SNORA11C,0.0,0.0,0.0,0.0,0.0,0.0
CPD,0.0,0.0,14.619999999999997,1.5600000000000014,6.579999999999995,0.0
SNORD116-7,0.0,0.0,0.0,0.0,0.0,0.0
SNCAIP,0.0,0.0,0.0,0.0,0.0,0.0
DCT,0.0,544.62,0.0,0.0,0.0,0.0
ANXA8,0.0,0.0,0.0,0.0,0.0,0.0
HLA-DOA,3.2699999999999974,0.5299999999999994,0.0,3.8399999999999945,8.130000000000003,0.0
LOC340073,0.0,0.0,0.0,0.0,0.0,0.0
OR11L1,0.0,0.0,0.0,0.0,0.0,0.0
UPK1B,0.0,0.7800000000000051,0.0,0.0,0.0,0.0
DNAJB4,29.729999999999954,6.740000000000004,20.369999999999948,0.0,0.0,0.0
UGT1A8,0.0,0.0,0.0,0.0,0.0,0.0
HIST1H4L,0.0,0.0,0.0,0.0,0.0,0.0
GOLGA8EP,0.0,0.0,0.0,0.0,0.0,0.0
PECR,0.0,0.5699999999999994,0.0,0.0,0.0,40.18999999999993
WFIKKN1,0.0,0.0,0.0,0.0,0.0,0.0
MIR16-2,0.0,0.0,0.0,0.0,0.0,0.0
HSPA2,0.0,133.16000000000025,0.0,0.0,0.0,0.0
SERP1,116.71999999999976,89.99000000000017,14.180000000000064,0.0,0.0,83.99999999999969
SYDE2,0.0,0.2200000000000002,0.0,0.0,0.0,0.0
CNTNAP3B,10.699999999999989,0.0,6.940000000000007,0.0,0.0,0.0
C15orf60,0.0,0.0,0.0,0.0,0.0,0.0
TACR2,0.0,0.0,0.0,0.0,0.0,0.0
SVOPL,0.0,0.0,0.0,0.0,0.0,0.0
NUP85,69.29000000000005,0.0,0.0,0.0,0.0,0.0
SNORA18,0.0,0.0,0.0,0.0,0.0,0.0
CD177,0.0,0.0,0.0,0.0,0.0,0.0
EDDM3B,0.0,0.0,0.0,0.0,0.0,0.0
PIGG,0.0,6.0399999999999965,13.929999999999971,225.90000000000046,0.0,0.0
LGR5,0.0,0.0,0.0,0.0,0.0,0.0
MIR3671,0.0,0.0,0.0,0.0,0.0,0.0
LINC00348,0.0,0.0,0.0,0.0,0.0,0.0
LOC574538,0.0,0.0,0.0,0.0,0.0,0.0
SCARNA2,0.0,0.0,0.0,0.0,0.0,224.01999999999956
RAB5A,119.67999999999961,0.0,0.0,370.20000000000084,0.0,35.11000000000011
LRRC16B,0.0,0.0,0.0,0.0,0.0,0.0
FLJ13224,0.0,0.0,0.0,0.0,0.0,0.0
DCAF11,50.61999999999993,1.1799999999999988,12.269999999999953,7.269999999999999,0.0,49.76
USP9Y,0.0,0.0,0.0,0.0,0.0,0.0
C7orf53,0.0,0.0,0.0,0.0,0.0,0.0
PLEKHM3,0.7400000000000029,0.6699999999999995,8.979999999999995,4.000000000000002,0.0,0.0
LRP1B,0.0,0.0,0.0,0.0,0.0,0.0
XAF1,2.850000000000006,7.34,12.890000000000011,162.79999999999959,21.02999999999996,27.16000000000011
TMEM244,0.0,0.0,0.0,0.0,0.0,0.0
MIR4727,0.0,0.0,0.0,0.0,0.0,0.0
ENKUR,0.0,0.0,0.0,0.0,0.0,0.0
ANKDD1A,0.0,0.9800000000000031,0.0,0.0,26.90999999999996,0.0
ABCG8,0.0,0.0,0.0,0.0,0.0,0.0
MIR4444-1,0.0,0.0,0.0,0.0,0.0,0.0
LOC100505474,0.0,0.0,0.0,0.0,0.0,0.0
DAND5,7.700000000000003,9.180000000000001,0.0,9.830000000000002,22.070000000000004,0.0
SPAG6,1.2800000000000034,0.9099999999999997,0.0,0.0,11.870000000000056,0.0
LOC100133161,0.0,0.0,0.0,0.0,0.0,0.0
ZDHHC22,0.0,0.0,0.0,3.9000000000000035,0.0,0.0
CCDC60,0.0,0.0,0.0,0.0,0.0,0.0
THOC7,119.56999999999991,42.38000000000001,47.78000000000006,0.0,485.75000000000136,179.59999999999937
TCTA,109.72999999999993,8.300000000000002,80.73000000000029,112.6000000000003,39.50000000000009,43.370000000000026
OR8K3,0.0,0.0,0.0,0.0,0.0,0.0
MIR4660,0.0,0.0,0.0,0.0,0.0,0.0
GGTLC2,0.0,0.0,0.0,0.0,0.0,0.0
B2M,2414.4700000000034,2348.7400000000066,1271.4099999999985,15526.390000000316,21937.08999999959,7891.920000000015
LPPR4,0.0,0.0,0.0,0.0,0.0,0.0
C6orf141,0.0,0.0,0.0,0.0,0.0,0.0
SQLE,0.0,0.0,45.21999999999992,0.0,46.72999999999998,0.0
MIR891B,0.0,0.0,0.0,0.0,0.0,0.0
LOC100129046,0.0,0.0,0.0,0.0,0.0,0.0
SEPHS1,102.83000000000035,31.969999999999928,0.0,303.6299999999992,0.0,0.0
GLIPR2,0.0,0.0,0.0,0.0,0.0,0.0
PLRG1,55.02999999999999,18.670000000000066,0.0,99.08999999999976,0.0,132.17999999999967
SPG7,0.0,0.0,0.0,0.0,72.47999999999992,0.0
ZNF614,0.0,0.0,0.0,0.0,0.0,0.0
ZMYM6NB,118.02000000000022,54.10999999999998,0.0,0.0,0.0,0.0
PARD6G,1.9300000000000006,2.679999999999998,12.81999999999993,10.57999999999998,9.189999999999998,41.21000000000009
RNU6-79,0.0,0.0,0.0,0.0,0.0,0.0
FAM41C,0.0,0.0,0.0,0.0,0.0,0.0
MIR221,0.0,0.0,0.0,0.0,0.0,0.0
LINC00516,0.0,0.0,0.0,0.0,0.0,0.0
PTCHD3P1,0.0,0.0,22.630000000000067,0.0,0.0,0.0
INPP5B,1.599999999999997,0.840000000000003,10.020000000000051,107.87999999999975,25.439999999999966,0.0
GRPEL2,0.0,25.799999999999955,0.0,0.0,0.0,0.0
PPID,2.3,4.229999999999996,156.5100000000005,0.0,0.0,0.0
TRIM56,28.37999999999992,1.0999999999999988,0.0,52.769999999999854,0.0,85.02000000000018
UBE2J1,59.86000000000011,0.0,0.0,0.0,0.0,20.409999999999986
MIR3150A,0.0,0.0,0.0,0.0,0.0,0.0
IL20RA,0.0,0.0,0.0,0.0,0.0,0.0
MIR4439,0.0,0.0,0.0,0.0,0.0,0.0
SNORA75,0.0,0.0,0.0,0.0,0.0,0.0
UTS2R,0.0,0.0,0.0,0.0,0.0,0.0
SAFB2,24.799999999999915,19.069999999999997,0.0,0.0,0.0,0.0
DNAJC25,0.0,0.0,0.0,0.0,0.0,0.0
MIR4783,0.0,0.0,0.0,0.0,0.0,0.0
KLRG1,0.0,0.0,0.0,0.0,868.2999999999995,0.0
NEURL3,0.0,0.0,0.0,0.0,0.0,0.0
MS4A8B,0.0,0.0,0.0,0.0,0.0,0.0
MIR4776-2,0.0,0.0,0.0,0.0,0.0,0.0
LOC100130155,0.0,0.0,0.0,0.0,0.0,0.0
E2F4,0.0,5.350000000000003,0.0,0.0,0.0,127.45000000000016
CLEC4M,0.0,0.0,0.0,0.0,0.0,0.0
TAC1,0.0,0.0,0.0,0.0,0.0,0.0
SNORD115-14,0.0,0.0,0.0,0.0,0.0,0.0
GYPA,0.0,0.0,0.0,0.0,0.0,0.0
MIR4726,0.0,0.0,0.0,0.0,0.0,0.0
TRAIP,0.0,0.0,0.0,0.0,0.0,0.0
LOC284412,0.0,1.15,0.0,0.0,47.8800000000001,0.0
LOC729852,0.0,50.9000000000001,40.109999999999985,183.72000000000043,0.0,39.25999999999988
KIAA0232,21.88999999999991,0.0,11.360000000000046,0.0,0.0,45.469999999999814
ERCC8,0.0,0.0,22.380000000000027,0.0,68.82999999999988,0.0
GPX4,261.27999999999935,479.1700000000005,212.2500000000004,0.0,0.0,395.9500000000005
KIAA0368,0.0,11.799999999999976,0.0,0.0,112.36000000000041,0.0
MSS51,1.6099999999999959,1.9300000000000006,0.0,11.000000000000032,19.390000000000093,0.0
GPR157,0.0,0.0,0.0,0.0,0.0,0.0
OR52A1,0.0,0.0,0.0,0.0,0.0,0.0
FAM199X,0.0,0.0,0.0,0.0,0.0,0.0
CTAGE4,0.0,0.0,0.0,0.0,0.0,0.0
ALG9,0.0,13.72999999999999,14.439999999999955,0.0,163.87000000000054,0.0
BTBD10,0.0,13.820000000000054,18.089999999999975,0.0,0.0,0.0
SDK2,0.0,0.0,0.0,0.0,0.0,0.0
BAIAP3,0.0,0.0,0.0,0.0,0.0,0.0
RABGGTB,71.41000000000027,29.94999999999994,61.489999999999974,39.80000000000012,0.0,0.0
ANKRD40,28.44999999999995,62.74999999999994,10.749999999999966,0.0,21.390000000000043,96.73000000000003
LOC100289673,0.0,0.0,0.0,0.0,0.0,0.0
KRT74,0.0,0.0,0.0,0.0,0.0,0.0
CALCOCO2,56.14999999999992,0.4600000000000004,12.840000000000064,613.3,0.0,140.30000000000004
LOC100128993,0.0,0.0,0.0,0.0,0.0,0.0
SNCA,0.0,107.32999999999961,83.88999999999996,0.0,0.0,0.0
SPATS2L,1.9599999999999995,16.22000000000005,9.730000000000006,2.350000000000001,19.410000000000057,0.0
C2orf53,0.0,0.0,0.0,0.0,0.0,0.0
ESRRB,0.0,0.0,0.0,0.0,0.0,0.0
SLC48A1,0.0,1.5300000000000025,16.690000000000012,4.839999999999998,0.0,58.91999999999995
ARHGAP26,0.5099999999999993,0.5099999999999993,7.66,0.0,16.330000000000076,0.0
TDRD9,0.0,0.0,0.0,0.0,0.0,0.0
PRCD,0.0,0.0,0.0,0.0,0.0,0.0
CDK16,20.480000000000103,41.3299999999999,29.850000000000083,0.0,0.0,29.439999999999884
KLRC4,0.0,0.0,0.0,302.04000000000036,171.61000000000027,0.0
HRAS,0.0,0.0,0.0,0.0,0.0,0.0
JAGN1,115.18999999999964,34.07000000000004,0.0,0.0,0.0,54.00000000000013
BSDC1,114.87999999999982,36.19999999999991,17.599999999999913,0.0,519.8099999999993,0.0
RNF43,0.0,20.450000000000053,0.0,0.0,134.15999999999988,0.0
NDUFAF1,0.0,0.26999999999999913,0.0,9.269999999999998,0.0,0.0
PHF12,0.0,3.760000000000001,0.0,0.0,167.69000000000023,0.0
HOTAIRM1,0.0,16.490000000000087,0.0,0.0,0.0,0.0
KRTAP4-8,0.0,0.0,0.0,0.0,0.0,0.0
OR1L3,0.0,0.0,0.0,0.0,0.0,0.0
FOLR2,0.0,0.0,0.0,0.0,0.0,0.0
PLAC8L1,0.0,0.0,0.0,0.0,0.0,0.0
LYZL6,0.0,0.0,0.0,0.0,0.0,0.0
LEMD1-AS1,3.5899999999999976,2.2199999999999953,0.0,5.3799999999999955,17.410000000000036,0.0
WSB1,171.5399999999995,79.4899999999999,21.729999999999986,89.96999999999989,451.9099999999997,129.9700000000002
PROS1,0.0,30.0,75.10000000000012,0.0,0.0,0.0
OSTN,0.0,0.0,0.0,0.0,0.0,0.0
SOCS4,0.0,0.20999999999999908,0.0,0.0,0.0,0.0
PSMB8,195.11999999999944,58.88999999999988,0.0,511.49999999999864,1579.5499999999965,647.1299999999986
SDR39U1,119.10000000000039,52.68999999999981,0.0,0.0,0.0,146.32000000000016
DDIT4L,0.0,0.0,0.0,0.0,0.0,0.0
MAS1,0.0,0.0,0.0,0.0,0.0,0.0
TBCCD1,1.7900000000000027,3.260000000000003,65.73000000000003,205.07999999999984,0.0,0.0
MGC34796,0.0,0.0,0.0,0.0,0.0,0.0
CSHL1,0.0,0.0,0.0,0.0,0.0,0.0
MIR548A1,0.0,0.0,0.0,0.0,0.0,0.0
SCARNA16,0.0,23.34000000000001,0.0,0.0,0.0,0.0
ZBTB7C,0.0,0.0,0.0,0.0,0.0,0.0
AP2S1,47.40999999999987,31.480000000000032,128.0600000000001,79.66999999999977,0.0,0.0
VAT1,57.62,345.3400000000007,163.81000000000023,0.0,0.0,0.0
SHANK3,0.0,0.26999999999999913,0.0,0.0,0.0,0.0
TUFM,0.0,283.81,132.45999999999964,0.0,516.1100000000001,0.0
OR7E5P,0.0,0.40000000000000036,0.0,0.0,0.0,0.0
THEG,0.0,0.0,0.0,0.0,0.0,0.0
KRT34,0.0,0.0,0.0,0.0,0.0,0.0
SGSM3,6.4600000000000035,9.600000000000007,0.0,0.0,93.46000000000012,89.19000000000032
FOLR4,0.0,0.0,0.0,0.0,0.0,0.0
TOMM22,149.15000000000046,235.03999999999988,0.0,169.48999999999944,103.14000000000016,0.0
SOCS3,49.64000000000019,0.0,0.0,0.0,0.0,0.0
CPO,0.0,0.0,0.0,0.0,0.0,0.0
POP4,14.809999999999937,0.0,0.0,0.0,0.0,37.59000000000016
MALL,0.0,1.3900000000000023,0.0,6.749999999999998,0.0,0.0
PARK2,0.0,1.9000000000000017,12.430000000000074,3.700000000000001,0.0,35.869999999999884
OR1B1,0.0,0.0,0.0,0.0,0.0,0.0
GPR124,0.0,0.0,0.0,0.0,0.0,0.0
TMEM132A,6.559999999999997,0.0,0.0,0.0,0.0,0.0
RNU5D-1,0.0,0.0,0.0,0.0,0.0,0.0
LCE1E,0.0,0.0,0.0,0.0,0.0,0.0
DACT3-AS1,0.0,0.0,0.0,0.0,0.0,0.0
RUVBL2,0.0,178.02000000000007,0.0,0.0,0.0,0.0
CGRRF1,104.00000000000006,0.0,0.0,0.0,0.0,0.0
ACPL2,0.0,40.339999999999925,14.979999999999997,0.0,0.0,29.550000000000082
PIANP,0.0,0.0,0.0,0.0,0.0,37.63000000000015
WNT10B,0.0,0.0,0.0,0.0,0.0,0.0
GTF2IRD2P1,1.319999999999999,0.4400000000000004,0.0,0.0,0.0,0.0
BAIAP2L2,0.0,0.0,0.0,0.0,0.0,0.0
SNORD51,0.0,0.0,0.0,0.0,0.0,0.0
LOC728724,0.0,0.0,0.0,0.0,0.0,0.0
ISCA1,53.05000000000022,76.20999999999981,0.0,0.0,0.0,0.0
RPAP1,2.449999999999999,0.0,0.0,0.0,0.0,0.0
NXPE2,0.0,0.0,0.0,0.0,0.0,0.0
RPL27,2742.8299999999904,3426.6000000000004,660.6799999999986,4673.540000000007,2407.989999999998,4375.369999999996
NLRP9,0.0,0.0,0.0,0.0,0.0,0.0
EPN1,3.240000000000003,22.16999999999996,0.0,0.0,0.0,0.0
LOC649133,0.0,0.0,0.0,0.0,0.0,0.0
SLC35A1,282.66999999999916,0.0,0.0,0.0,0.0,0.0
GAL,0.0,0.0,0.0,0.0,0.0,0.0
SLC14A2,1.0799999999999965,3.029999999999997,0.0,0.0,0.0,0.0
RDH11,0.0,92.32,53.80999999999994,0.0,8.639999999999999,0.0
FAM138F,0.0,0.0,0.0,4.929999999999996,0.0,0.0
SERF2-C15ORF63,0.0,0.0,13.099999999999955,0.0,0.0,0.0
AUH,0.0,0.0,0.0,0.0,0.0,0.0
MBD2,0.0,12.749999999999941,0.0,0.0,0.0,0.0
ABHD14B,23.979999999999922,125.81000000000014,45.70000000000011,134.85999999999999,0.0,311.82999999999964
SPHAR,0.0,0.0,0.0,0.0,0.0,0.0
PIGT,196.76999999999958,253.9099999999998,366.3799999999987,0.0,575.0799999999995,349.1399999999998
ALAS1,0.0,40.43000000000013,20.00999999999997,38.310000000000024,0.0,0.0
FOXO1,67.5399999999998,0.0,30.919999999999952,0.0,0.0,0.0
SNORD114-23,0.0,0.0,0.0,0.0,0.0,0.0
PPP1R17,0.0,0.0,0.0,0.0,0.0,0.0
CRLF3,0.0,2.7300000000000013,0.0,6.579999999999995,0.0,35.509999999999934
OR5W2,0.0,0.0,0.0,0.0,0.0,0.0
FARS2,62.27000000000001,0.0,24.98999999999995,0.0,474.95999999999947,97.09999999999988
LOC285593,0.0,0.0,0.0,0.0,0.0,0.0
CCDC28A,0.0,0.0,0.0,118.95000000000007,0.0,0.0
OR13F1,0.0,0.0,0.0,0.0,0.0,0.0
NPHP3,0.0,3.280000000000003,24.68000000000005,0.0,0.0,15.319999999999926
LOC285627,0.0,0.0,0.0,0.0,0.0,0.0
PYURF,14.890000000000022,111.56000000000022,34.60000000000001,0.0,146.9300000000005,0.0
TSEN54,0.0,0.0,0.0,0.0,72.57000000000016,0.0
MAGI2-AS3,0.0,67.59000000000023,0.0,0.0,3.490000000000004,0.0
OR8B4,0.0,0.0,0.0,0.0,0.0,0.0
DEFB106B,0.0,0.0,0.0,0.0,0.0,0.0
STH,0.0,0.0,0.0,0.0,0.0,0.0
ZC3H14,40.94000000000009,21.910000000000114,12.269999999999953,42.80999999999995,0.0,63.67000000000004
HMGXB4,0.0,0.0,0.0,0.0,0.0,21.429999999999907
CBX2,0.0,0.0,0.0,0.0,0.0,0.0
CXADRP2,0.0,0.0,18.140000000000086,0.0,0.0,0.0
RBMXL1,2.4799999999999978,0.009999999999998899,0.0,0.0,0.0,0.0
CRTAP,53.54999999999981,101.62000000000005,26.620000000000005,141.24000000000026,178.82999999999996,0.0
DDX50,0.0,25.93000000000007,0.0,0.0,11.040000000000067,0.0
TBPL2,0.0,0.0,0.0,0.0,0.0,0.0
STYXL1,0.0,11.470000000000056,33.01999999999988,0.0,301.07000000000073,0.0
EFCAB4A,0.0,0.0,0.0,119.24999999999976,0.0,0.0
BLVRB,188.29000000000025,381.83999999999975,114.62000000000032,0.0,0.0,0.0
A1BG-AS1,0.0,0.0,0.0,0.0,0.0,0.0
SNORA68,0.0,0.0,0.0,0.0,0.0,0.0
CCZ1B,0.0,0.0,0.0,0.0,0.0,0.0
MMP24,1.7599999999999971,0.0,0.0,0.0,0.0,0.0
GRID1,0.0,0.0,0.0,0.0,0.0,0.0
MIR1251,0.0,0.0,0.0,0.0,0.0,0.0
BANF1,163.9599999999999,65.62000000000013,43.61999999999986,0.0,314.4799999999992,0.0
CATSPER2P1,0.0,0.0,28.37999999999992,0.0,0.0,0.0
HMBS,21.230000000000086,0.0,33.70999999999996,0.0,0.0,0.0
FAM13A,0.7699999999999974,0.08000000000000007,0.0,0.0,0.0,0.0
SLC25A24,0.0,23.050000000000068,12.829999999999927,0.0,0.0,0.0
LINC00161,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A15,0.0,3.7799999999999967,0.0,4.330000000000003,8.199999999999992,0.0
MRO,0.0,1.27,0.0,0.0,0.0,29.18
MIR152,0.0,0.0,0.0,0.0,0.0,0.0
CCDC129,0.0,0.08999999999999897,0.0,0.0,0.0,0.0
ACER3,0.0,0.0,10.160000000000009,0.0,0.0,0.0
LOC100500773,0.0,0.0,0.0,0.0,0.0,0.0
FAM84B,0.0,0.6600000000000006,8.100000000000003,2.4100000000000033,0.0,40.520000000000174
TDP1,0.0,0.0,0.0,0.0,0.0,0.0
C16orf78,0.0,0.0,0.0,0.0,0.0,0.0
C11orf57,0.0,0.2400000000000002,0.0,0.0,0.0,0.0
RFK,73.08,10.889999999999983,0.0,4.9399999999999995,0.0,0.0
ARHGAP8,0.0,0.0,0.0,0.0,0.0,0.0
ZFYVE9,0.0,0.0,0.0,0.0,0.0,0.0
WIBG,0.0,29.36999999999989,0.0,0.0,23.30000000000006,0.0
GBA2,0.0,15.710000000000024,12.410000000000064,0.0,0.0,0.0
NDUFB3,102.98999999999994,113.50000000000037,66.07000000000002,248.10000000000082,193.73999999999978,242.04999999999995
LINC00588,0.0,0.0,0.0,0.0,0.0,0.0
HSD17B13,0.0,2.080000000000002,0.0,11.089999999999932,0.0,0.0
KRTAP5-11,0.0,0.0,0.0,0.0,0.0,0.0
MIR3145,0.0,0.0,0.0,0.0,0.0,0.0
GRIN3A,0.0,0.0,0.0,0.0,0.0,0.0
FLJ34503,0.0,0.0,0.0,0.0,0.0,0.0
FMNL1,0.0,0.0,0.0,0.0,105.39000000000014,22.380000000000027
FLJ41200,0.0,0.5200000000000005,17.459999999999933,0.0,0.0,0.0
CHTOP,111.6699999999999,7.609999999999994,0.0,0.0,122.5699999999996,0.0
SEPT7,223.83000000000035,133.53999999999962,51.059999999999874,0.0,159.88000000000056,125.35000000000011
GNLY,0.0,0.0,0.0,0.0,0.0,0.0
FAM223A,0.0,0.0,0.0,0.0,0.0,0.0
GRAMD1C,0.0,0.0,0.0,0.0,0.0,0.0
ZNF165,0.0,28.23999999999996,0.0,0.0,0.0,0.0
USP38,0.0,0.0,0.0,83.87999999999978,0.0,0.0
FAM83A,0.0,0.0,0.0,0.0,0.0,0.0
ARMCX3,51.009999999999856,2.8800000000000003,27.07000000000004,0.0,0.0,0.0
ARHGDIB,0.0,142.56000000000012,38.90999999999991,2620.0499999999993,2302.899999999994,1407.610000000004
AK1,0.0,31.260000000000066,0.0,0.0,0.0,39.44000000000008
ACSS3,0.0,0.10000000000000009,14.849999999999977,0.0,0.0,0.0
KIAA1045,0.0,4.639999999999995,0.0,0.0,0.0,0.0
C4B,0.0,0.0,0.0,0.0,0.0,0.0
DNAJB13,0.0,0.8099999999999974,0.0,7.229999999999999,0.0,0.0
MUC22,0.0,0.06000000000000005,0.0,0.0,0.0,0.0
NEU2,0.0,0.0,0.0,0.0,0.0,0.0
TRIM77,0.0,0.0,0.0,0.0,0.0,0.0
HIST1H4B,0.0,0.0,0.0,0.0,0.0,0.0
FAM20B,1.359999999999999,19.839999999999982,22.249999999999957,0.0,0.0,15.510000000000076
HES2,0.0,1.5799999999999947,25.690000000000104,3.53,0.0,0.0
FAM73B,0.0,0.0,0.0,0.0,0.0,0.0
SNORD72,0.0,0.0,0.0,0.0,0.0,0.0
CYP4F24P,0.0,0.0,0.0,0.0,0.0,0.0
NEDD8-MDP1,0.0,0.0,0.0,0.0,0.0,0.0
INTS7,53.31999999999982,53.91000000000005,11.040000000000067,3.109999999999997,5.9200000000000035,20.450000000000053
AMPH,0.0,0.0,0.0,0.0,0.0,0.0
ZNF775,0.0,0.0,0.0,0.0,0.0,0.0
SNORD61,0.0,0.0,0.0,0.0,0.0,0.0
USP17L7,0.0,0.0,0.0,0.0,0.0,0.0
UCKL1,10.570000000000043,0.0,49.17999999999982,0.0,150.85999999999996,0.0
SNORA23,0.0,0.0,0.0,0.0,0.0,0.0
HNRNPH1,161.9299999999995,255.79000000000076,40.51000000000016,580.4299999999982,2359.6200000000003,435.9800000000004
ALDH1L1,0.0,0.0,14.820000000000011,0.0,0.0,0.0
COX16,11.609999999999992,0.2200000000000002,0.0,50.42999999999982,0.0,0.0
SLC23A1,0.0,0.0,0.0,0.0,0.0,0.0
THAP4,0.0,25.87000000000006,60.66999999999993,0.0,0.0,0.0
RBM4B,0.0,12.499999999999964,26.809999999999896,0.0,0.0,0.0
OGFRL1,0.0,0.0,26.520000000000124,0.0,0.0,0.0
KRTAP10-5,0.0,0.0,0.0,0.0,0.0,0.0
PPP1R15A,253.6799999999997,117.35999999999984,57.200000000000216,0.0,0.0,186.90000000000015
BMF,0.0,0.0,0.0,0.0,0.0,0.0
MAN1A1,0.0,0.0,0.0,2.629999999999999,215.3799999999995,0.0
RBMY1A1,0.0,0.0,0.0,0.0,0.0,0.0
TGIF2LY,0.0,0.0,0.0,0.0,0.0,0.0
NKAIN1,5.290000000000004,0.0,0.0,0.0,0.0,0.0
SNORD109A,0.0,0.0,0.0,0.0,0.0,0.0
NLGN4X,0.0,0.0,7.840000000000005,0.0,0.0,0.0
LOC399715,0.0,0.10999999999999899,0.0,0.0,0.0,28.529999999999923
IFNE,0.0,0.0,0.0,0.0,0.0,0.0
ALOX12,0.0,3.109999999999997,0.0,0.0,0.0,0.0
RB1CC1,0.0,28.220000000000013,33.2300000000001,0.0,49.929999999999865,0.0
NEIL2,71.22999999999975,0.0,66.54000000000009,0.0,0.0,132.84000000000015
TMEM255B,104.55000000000001,0.0,0.0,0.0,0.0,0.0
EIF4E,50.84000000000002,12.779999999999925,0.0,27.339999999999876,0.0,104.2399999999998
