Symbol,Blood,Breast
SGK494,20.63023325,47.7258444
MRGPRX3,13.71755975,11.57824758
ABCA13,9.833011121,8.774572628
GPR128,13.01164763,12.00711616
CSF3R,3735.616501,243.1579388
C17orf77,9.631837794,14.01857301
DUSP5P1,8.173735412,8.472011384
DGKH,22.5406419,20.85156359
TMEM182,8.970424804,10.36844342
C16orf46,71.58695101,44.46801517
LSM14B,68.02089775,54.72605797
CASP8,41.00501267,31.37152483
PLB1,22.21494467,16.77369626
C20orf197,10.92309959,8.054073371
SLC5A3,30.23781489,27.66731
KIF19,29.40842647,24.96492626
SLFNL1,13.85063832,10.40617865
GPR82,14.41388083,12.52552646
GPR82,8.821100009,8.179091733
RIBC1,32.56959537,31.36847174
OXGR1,27.98790248,23.51772219
CDC14C,7.276305606,7.439941494
SULT1C4,12.40939987,17.9273071
TEAD1,20.03263624,21.28098531
CATSPER2,40.33236258,47.21688047
CATSPER2P1,40.33236258,47.21688047
LOC101930343,40.33236258,47.21688047
POU5F2,32.77479759,24.46755111
RXFP2,13.39121711,13.11933701
BEND7,21.70582239,21.61575148
SLC18A2,49.78503391,29.81999861
SSMEM1,11.55380575,9.596387875
SSMEM1,20.49140116,17.10575242
MAB21L3,12.19327963,8.832788379
LOC285696,36.27671326,32.16757247
MIER3,25.19643293,21.56473135
SDE2,58.36954589,89.53922117
SLC35G3,122.6182124,78.61220037
SLC35G4P,122.6182124,78.61220037
SLC35G5,122.6182124,78.61220037
UROC1,23.27161593,14.72587855
PCDH15,7.94973636,8.442586259
TNRC6A,45.45445033,36.32665882
KCNA6,64.88502796,54.61953705
NFX1,51.51641355,48.58431083
ARID2,40.38445534,86.38926554
AMER3,58.85957082,40.08167457
OTUD7A,27.48224415,18.81419075
ERVW-1,64.35527416,46.7613794
LINC00889,12.29876856,10.6562419
FBXL18,279.4841007,311.0076737
FBXL18,148.1758765,152.6919017
DNAH6,7.727554668,6.82520004
C6orf195,36.10572425,30.35722309
PNPLA1,18.03725896,17.729752
DEPDC4,10.88970803,12.7544894
ANKRD23,133.5589781,121.3689092
ANKRD39,133.5589781,121.3689092
COX6B2,93.51094187,65.3728207
FAM129C,87.30064319,46.65958818
EPHA10,20.05988856,15.53130811
WDR64,32.4908781,21.76836979
PRO2949,10.04400448,9.354222887
BTBD9,38.44875747,35.23119265
AXDND1,10.34691868,9.952694166
HEATR9,26.68970965,13.38820534
PARP15,18.97680126,12.12128065
ARHGAP42,12.38229026,9.074272899
LINC01101,56.25591287,48.74803528
MFSD2A,23.04130468,19.21959634
ATM,45.73757664,28.18818406
FAM26D,16.53531705,14.7444956
NPHP3,29.96141858,20.60100134
ATG9B,27.16880506,18.28926418
CXorf58,20.19594736,12.76220467
EFCAB3,10.80387824,14.27495198
LOC102724660,10.80387824,14.27495198
TFAP2B,14.01001589,251.5700507
CD200R1,153.4977773,76.89964779
CCDC13,160.9681843,144.9662426
CCDC13,189.9001632,121.3490262
CRHR1-IT1,151.9181408,108.813047
MGC57346,151.9181408,108.813047
CRHR1-IT1,23.22235427,31.91996785
MGC57346,23.22235427,31.91996785
MRGPRX1,17.23787548,14.27154774
HFE,22.48696605,23.93893959
RLN3,54.54980298,33.65698144
CSMD1,36.19392187,25.73751541
MACF1,31.69479713,53.02175149
ADAMTS20,11.23980763,9.939611253
ABCC12,26.00663325,29.48412285
SALL3,15.51377982,14.63686527
AGBL4,56.29393604,49.02530041
FLJ13744,20.23227074,16.71423608
SLC17A8,7.625514057,7.627775287
C11orf44,16.21037561,14.51252725
CNTNAP5,30.70638888,19.83163154
SATB2-AS1,13.71720428,11.12233187
RBFOX1,57.06145252,56.2636975
SLFN13,11.43701703,10.53402819
C12orf40,22.28922394,19.77718999
WDR65,39.12990135,28.88875187
C5orf64,22.68181468,17.47135444
ADAMTS15,50.85823576,35.57356621
LY86-AS1,17.47676591,11.70148483
FLJ31713,76.51107612,36.84649028
EDARADD,50.25834817,77.05291842
LOC101060424,74.93598303,50.07738797
LOC653786,74.93598303,50.07738797
OTOA,74.93598303,50.07738797
CCDC171,11.22698165,9.177449036
CYP4Z2P,16.30386571,278.6513451
C18orf15,49.95179061,34.78460745
MUC19,53.20300848,175.4822377
KLHDC7A,42.00212823,31.43290983
C11orf72,154.8127736,103.2971896
AQP4-AS1,8.981874353,8.34990624
CNTNAP4,6.43421464,6.148514317
CNTNAP4,27.10690389,19.92079214
FER1L6-AS1,15.64753562,14.98354352
C1orf127,84.54041519,77.5177747
LOC100996634,31.48528571,20.49472885
AGBL1,33.01243767,18.42638283
FLJ34503,17.12291977,18.88626307
LINC00304,46.77843407,20.16279268
LINC00304,19.76367271,14.94936976
CCDC79,20.4784779,18.42494633
MYO1H,13.97365061,15.22074615
ASB14,50.4478202,40.36320492
RPTN,16.24573961,12.34067822
LINC00269,82.02796597,61.10442292
VSTM4,53.83356318,36.07647232
CCDC150,17.64916093,22.63338628
C2orf61,39.67166697,24.47061496
FAM9B,23.93833727,13.18186985
FLJ40288,172.8431553,136.4379746
CES5A,23.82761768,15.47734729
CHDC2,45.16087036,33.98661717
DCAF8L2,40.70940291,20.44410087
FLJ32742,40.70940291,20.44410087
LOC101928481,40.70940291,20.44410087
HYDIN2,19.98822767,13.80734205
DNAH17,19.07889432,17.42729944
SLC35G3,16.54860096,15.34869561
FLJ32955,21.36714284,22.97249565
LOC100288966,10.31370724,8.701854448
KIRREL3-AS3,32.93723767,24.79306529
TMEM145,44.35402168,29.95180054
C15orf32,11.89401882,10.68271151
TSGA10IP,82.52846614,68.3466231
LINC00477,12.14569102,11.0936789
CCDC140,24.7937275,24.3623173
C17orf78,21.41995952,16.63127516
TEKT5,37.2655415,25.4181386
TEKT5,23.64161519,26.40129545
KSR2,25.29821635,20.87194636
PAX1,39.43873585,21.7062254
TDH,100.8687451,46.29530033
TDH,9.781884582,8.58245596
LINC00615,9.634778518,7.617902657
SERPINA9,193.7836894,161.4279043
FBXL21,25.01393303,17.89544997
AKAP2,34.79798389,23.981425
PALM2,34.79798389,23.981425
PALM2-AKAP2,34.79798389,23.981425
MRGPRX4,35.86837354,20.5476388
A2ML1,28.60106427,22.33688574
CPO,43.13997362,34.76487017
GPR6,54.34560612,39.17605644
MDS2,42.69530787,31.88501619
RQCD1,114.1895866,167.0305228
GJD3,66.62066014,43.37499921
HOXC12,18.37485682,17.33965024
VNN3,17.93048054,10.00383962
VNN3,79.55356229,35.40694521
MYEOV2,21.44318843,18.95043548
FERD3L,82.36411401,62.74493172
DEFT1P,58.78816246,48.08436126
DEFT1P2,58.78816246,48.08436126
LINC00314,14.91726466,11.87187291
DEFB104A,40.08054655,25.90615375
DEFB104B,40.08054655,25.90615375
NLRP14,54.70702906,47.87289496
DGKB,21.79230766,16.49567272
NLRP13,92.05744964,50.41932003
NLRP8,80.49526438,60.04213381
NLRP9,26.24308198,21.68991849
TAF5,41.82885362,56.42188515
TAS1R2,28.9399208,33.49056615
ITGB1,444.3005366,971.6628945
PCSK6,18.22911636,15.96400529
ZNF341,118.6668519,74.80507976
JPH1,23.33986037,22.24394441
NLRP10,25.68664497,25.59480007
RANGAP1,166.7210876,216.0017964
MBNL2,32.31784735,20.93411737
KRT73,13.91084112,13.87451439
COX1,10165.26459,18052.92611
KRT74,72.00354574,66.77042748
SLC29A2,71.06229201,72.41089755
LMX1A,32.9529858,22.30873631
CCDC125,66.44800066,132.8738786
GPR101,61.71013274,36.86846215
ILDR1,38.09167251,38.98628953
VN1R2,28.96101683,21.58848512
VN1R5,34.21747049,16.75682359
ND2,5532.783641,12372.10824
TAAR8,36.83228159,20.1855563
TAS2R39,85.35659318,27.09505681
TAS2R38,88.71044928,58.27328557
TAS2R40,16.73760785,9.482266494
TAS2R41,55.706241,24.02669516
TMEM171,40.06594085,21.0597638
VN1R4,27.00529255,21.48904465
TAS2R50,11.25320079,11.85319655
CD8B,37.65234756,24.52271312
LOC100996919,37.65234756,24.52271312
MACROD2,30.85945642,33.40587363
DDAH1,80.25538326,66.88421093
PIANP,62.95761665,48.20487684
ATP6,8144.418384,14706.85526
HIST1H1T,108.8457188,58.76746799
COX2,8018.511499,17150.28237
COX2,8404.694482,17994.6529
CYGB,112.5535758,91.85794989
EFNA2,31.58498623,17.38580914
IFNE,18.55752538,11.54807935
ND6,212.7259005,229.7322886
SPAG11A,21.39924161,8.590068984
SPAG11B,21.39924161,8.590068984
SREK1IP1,105.7961351,412.0954308
SPAG11A,72.52450319,44.05330227
SPAG11B,72.52450319,44.05330227
THRSP,106.3256138,144.9662426
CXorf36,81.63433623,63.58842834
MAGEA10-MAGEA5,35.14844653,26.90056983
MAGEA5,35.14844653,26.90056983
FBXL19-AS1,39.15134673,32.68241917
POLE4,90.79628096,281.0520688
ND3,12153.55951,15766.76966
SH3KBP1,12153.55951,15766.76966
PDZK1IP1,1447.276938,131.4131703
FAM27E2,87.63470746,69.06013904
FAM27E3,87.63470746,69.06013904
BCRP3,108.930367,87.85580397
BCRP3,100.5858777,104.5589312
TAL2,45.6780859,31.37897282
INSL3,69.24598927,62.81663257
SYCP3,15.41470991,20.66924407
TMIE,65.51017135,56.17099449
TMIE,31.72172234,18.55116339
MUCL1,70.81427176,4817.164514
ATL2,24.52574688,74.80507976
ABCA13,6.949456944,6.909209055
ABCA13,7.781880242,7.66687951
BACH1,9.716145514,8.693067891
GRIK1-AS2,9.716145514,8.693067891
LINC00189,9.716145514,8.693067891
LINC00189,15.92683311,12.32363527
KLHL35,63.68631954,121.5425636
ZNF354B,40.04368848,54.44723884
FOXC1,27.77709613,73.8960922
FLJ25694,23.32260709,19.99624952
LOC101929344,23.32260709,19.99624952
TRIM43,39.20756463,22.36978154
TRIM43B,39.20756463,22.36978154
TRIM43,33.01446673,24.19613371
TRIM43B,33.01446673,24.19613371
TRIM42,12.4161388,9.93714231
FSIP1,11.68879012,299.6169092
MGC15705,18.96527031,15.05007619
FAM98B,6.42662228,7.106306603
EFCAB13,20.43055758,18.87745855
EFCAB13,9.556541525,9.585676354
FAM71B,51.70284076,28.20732236
C10orf107,10.50768134,8.615903971
LOC101929373,14.69695264,12.38647636
SLC9B1,14.69695264,12.38647636
WEE2-AS1,39.77998218,32.60615424
TCTEX1D1,21.9375688,19.45909648
TMCO5A,9.945629996,8.062834695
TMCO5A,30.2521579,21.30611002
PPARGC1B,61.02107865,38.55529842
XKR6,42.69805156,25.19453159
TSGA13,48.33461692,39.45981035
C9orf163,158.4696518,107.3103171
SYNE3,128.0534646,63.5849744
CCDC141,10.52389041,9.223301309
HDX,12.43665519,15.04779216
CDYL2,271.9316084,95.45490214
C18orf54,9.926769383,9.074272899
C18orf54,10.31064283,10.34611657
SYT14,8.711472304,8.986588209
CDC20B,24.57298513,13.56918096
TECTB,127.0241572,83.54258458
VWA3A,250.9587269,139.4664588
LINC00896,40.29047731,25.61579381
HUS1B,115.486234,58.05025562
HUS1B,28.47935611,46.82110163
NPB,215.5371674,185.4504177
CCDC34,30.81334494,26.46985549
LRCH3,50.46400507,39.4621929
INTS4,11.91281892,12.44155894
ENAH,31.29455726,47.91653196
STK35,16.11637446,14.673706
LRRIQ3,23.66731751,22.22878579
KLC4,22.46264308,21.48724833
TIPRL,204.5008405,261.5884841
ITGB1,617.5615292,1278.370922
VKORC1L1,22.78955191,29.71729507
PRF1,883.1218834,60.01669676
FBXL14,16.59133811,12.84263748
FBXL14,33.20935424,27.56635999
PPIL6,26.0300701,27.08651106
SP1,202.3741302,66.43050126
C18orf25,38.7718874,24.84437083
METTL6,102.6167876,72.98568157
METTL6,42.74935358,112.7851426
SGOL1,35.2016935,43.99951332
B3GALNT2,22.36943283,35.75751587
CBR4,64.39428481,84.91572112
PIK3C2A,73.82690942,136.8430433
NLRX1,113.7567494,66.75035439
ZNF569,26.29925372,47.30806536
CCSAP,10.41838163,9.241596004
CCSAP,13.12113672,21.31902306
DUSP18,108.1427425,61.66726426
ZNF697,62.54630072,42.53334631
ZNF791,321.0754042,527.2781496
ZNF791,205.2575298,346.495778
CHRM3,34.19317696,24.09137691
HTRA4,25.22706394,25.04744631
LINC00525,18.58406492,15.97508082
PRPF38A,168.399598,403.2348341
FAM218A,14.46808681,12.88309244
FAM218A,23.44369396,22.62344438
RHEBL1,130.2101268,78.26912922
FAM195A,114.3475722,563.8953008
KCTD7,77.2186997,71.33360404
RABGEF1,77.2186997,71.33360404
ZNF548,279.3354118,330.288255
ZNF548,41.53378218,59.93151517
AMER2,85.81406933,76.31096451
RNF152,25.06019795,14.79594784
RNF152,11.79212183,10.82868712
GPR97,377.888839,41.59595412
ZNF644,65.54061702,115.6588837
TBC1D32,12.34288735,20.82111752
B4GALNT3,66.94422356,58.08390869
LRRC43,341.818761,287.4719492
LRRC43,26.24122418,23.9156033
LRRC43,177.529769,124.3037718
CEP89,70.05992066,93.12934469
AK7,21.8418802,19.25538251
ZFC3H1,9.287861356,9.292917696
IRAK2,10.1603126,9.752049371
IRAK2,54.74355817,43.08987131
LINC00337,33.91082753,21.80604988
METTL21A,17.30388355,27.25750041
OTOGL,13.77393735,14.56702309
MGC16025,19.01792775,16.71423608
FAM76B,42.53242237,106.2411898
FAM76B,37.43397716,43.23391788
SPATA25,85.94570834,39.42069834
NXNL1,125.1743022,85.63933388
GLIS3-AS1,50.05936045,35.85668362
IQCG,41.13202355,31.04399115
MCM9,8.636969642,12.04869929
PRR14L,31.11206893,25.99402571
AJUBA,23.75146069,103.7530383
KLHL32,8.179620453,7.705965014
DCBLD1,82.99763608,65.37838205
SLAMF9,90.30631852,51.67900299
SLAMF9,122.3428411,90.53572749
GK5,14.25175446,14.71376848
FLJ31715,54.64826438,54.65527955
UBE2U,9.556541525,9.074272899
WBSCR27,75.46841052,69.75017368
LINC00638,105.0351364,77.77359219
ZC3HAV1L,6.646764245,7.598334743
RASGEF1B,16.97180974,13.93694237
C11orf45,16.23430328,18.81361735
C21orf58,28.45961065,33.22285212
KIAA1109,9.036879422,8.798753663
KIAA1109,24.43766729,18.69383138
STOML3,13.43554025,15.24896012
LINC01105,33.81294268,21.20542586
LINC01105,11.58433257,14.42868329
FBXL13,82.39224942,24.3531555
FAM227B,10.33860795,8.302730029
DTD2,17.16892851,34.82169108
SOX3,52.4440979,40.91173311
SPATA32,306.7672197,309.2740968
SPATA32,49.1242596,33.7393837
C3orf49,44.33942335,30.50552914
NKX2-3,11.80193401,11.53636796
TMEM252,63.58154077,39.76016175
KIAA1524,11.47809944,13.45311103
FAM222A-AS1,25.45327235,15.72881021
TLE6,67.92234088,51.3628043
TLE6,44.62213972,42.37200357
TCEANC,46.18698855,48.90754799
LOC102725315,12.6210245,10.15048265
LOC727983,12.6210245,10.15048265
POM121L10P,12.6210245,10.15048265
POM121L1P,12.6210245,10.15048265
POM121L4P,12.6210245,10.15048265
POM121L8P,12.6210245,10.15048265
POM121L9P,12.6210245,10.15048265
LOC102725315,43.9730691,38.49837728
LOC727983,43.9730691,38.49837728
POM121L10P,43.9730691,38.49837728
POM121L1P,43.9730691,38.49837728
POM121L4P,43.9730691,38.49837728
POM121L8P,43.9730691,38.49837728
POM121L9P,43.9730691,38.49837728
HECTD4,20.64048501,18.87756156
RTP1,8.066096281,7.817347501
RTP1,34.9144419,22.06904956
PRR35,89.47492409,65.34139979
NXPE1,43.09635754,32.88765868
CYP1B1-AS1,18.71737925,13.29169383
MAGEA2,15.39228058,29.83055623
MAGEA2B,15.39228058,29.83055623
APOBEC3D,94.34226488,70.60656192
LINC00315,60.8674249,52.33834123
COL6A5,11.91465697,9.892758134
COL6A5,11.44545241,10.9680044
PGAM5,82.87215322,41.30940056
C4orf45,22.32059409,18.41667103
CCDC149,231.5939077,113.7301208
CCDC149,78.99137856,71.81085217
BEND2,50.48309177,22.32658432
C10orf67,114.969705,91.71070658
C10orf67,34.94306376,23.09397205
C10orf67,96.73565193,75.93361864
SPERT,103.2447206,69.61071743
SPERT,37.1401655,31.35395308
CCDC26,11.33968824,9.542773802
C21orf88,23.5785986,19.69553249
SPIC,9.995831445,7.988828119
VPS13B,54.23924077,36.42391589
P2RY10,266.7238231,41.05424251
IGSF22,64.12351935,75.06487658
ZBTB3,95.65405065,123.8704682
TPH1,18.41077948,15.45096881
DCST1,50.69233749,25.35506174
TCP11L2,34.07900541,17.02746631
WDFY4,72.45277769,37.02694527
GPR26,48.36989093,27.73396991
GPR26,50.7597072,46.86433909
KIAA0825,6.891983449,6.774371953
SESN3,23.16615667,16.30968837
CSNK1G2-AS1,66.85358161,64.80729855
NATD1,101.26108,62.74604686
KLHL34,17.82104939,12.15319002
ZSCAN10,30.86785161,21.70594517
ZSCAN10,77.41901429,35.01793185
SAMD3,23.57141063,12.19146872
GOT1L1,17.35353273,14.73743095
GOT1L1,51.57634735,46.26652868
C10orf91,83.66844455,70.26970337
MGC16142,19.86818893,20.13468649
LINC00504,16.87395539,16.71423608
LINC00504,16.87395539,16.71423608
MGC4836,16.87395539,16.71423608
ZNF99,6.948922193,8.790102619
ZNF99,6.626331755,8.309021442
CCDC108,9.51401582,7.367398961
SIGLECL1,17.7790602,15.54457855
LDHAL6A,56.29663189,47.31033766
MRGPRX2,68.07204571,46.12510869
NTN5,68.02102382,63.9271678
KLF17,69.15318213,32.99613475
CCDC105,67.52712329,45.36127261
CCDC122,10.57541277,9.837003691
C11orf42,37.84798698,33.35164722
DKFZp434L192,15.67644065,11.3103194
POM121L1P,98.75472137,61.69587081
POM121L8P,98.75472137,61.69587081
POM121L9P,98.75472137,61.69587081
ZNF486,42.79832594,42.87285393
CXorf22,15.9414883,16.79379896
FGD2,1529.834747,454.9740483
EXD1,12.41070927,10.784201
FAM178A,46.23007239,68.72897184
NBPF4,52.55198817,48.08436126
ZNF663P,18.5948302,14.65834673
LINC00955,11.77251049,9.69717966
MGC34800,67.84588358,48.22956931
C10orf126,10.28551116,8.564476871
PIKFYVE,61.73471488,53.4514199
LINC00479,33.02146906,26.02821652
C9orf62,79.53801758,42.55383644
C9orf84,9.657754379,8.064670584
SLC22A24,59.54735259,34.89449132
FMO9P,14.41388083,11.11332021
C7orf33,36.70950663,28.03588022
ELMOD2,39.34647064,169.4135135
ACER1,67.47990104,48.06591636
TAAR1,9.052693067,8.281106716
OSTCP1,16.33394574,13.64607959
LINC00305,15.11331829,12.41704279
BFSP2-AS1,20.07702782,16.14553574
BFSP2-AS1,40.93967141,44.97383297
STK32A,23.23447923,16.93880681
LRRC28,36.60134841,35.55691523
NS3BP,139.009948,86.14387348
CTAGE5,27.82010465,14.90697284
MIA2,27.82010465,14.90697284
GPHB5,86.18283314,55.13536621
DCD,39.0913708,71.86971542
EXOSC6,123.8329364,121.1616299
IQSEC3,34.14255542,25.76298254
ZDHHC19,92.79413636,85.78186396
ALG14,26.91134975,186.5565427
PPP1R21,182.8975251,224.6290118
TMEM237,34.99815155,136.9652717
ZNF564,89.37506844,157.300669
B3GALT6,233.0814209,446.4957474
SNX21,23.87669811,82.42586129
SNX21,77.79325538,152.8880376
RHOB,159.4495828,503.6748221
RHOB,9.063368197,7.286752359
RHOB,10.51113191,11.00830736
ADAT3,89.43639653,62.28866143
ADAT3,245.0336845,248.7666531
CEL,17.40544607,68.78292066
GATS,225.9483346,125.4937896
CBS,45.22436504,530.548161
SPINK6,30.34611597,20.26495122
C22orf39,83.92933269,106.9209046
DPCD,135.4775814,387.5468591
CYP39A1,48.78199435,39.27870369
MEF2BNB,318.3584272,264.3088827
ZNF121,159.4196093,965.1860664
RAB7B,21.5362397,20.92135496
DTYMK,89.26567246,91.17309509
DTYMK,229.671413,578.6422376
RASEF,45.01575967,375.8782554
MAPKAPK5-AS1,255.904401,401.6155488
ATP6V1C2,77.49349556,104.8328116
BRICD5,108.7042778,110.7167057
LOC101928274,25.85224064,26.05901949
VSIG10,25.85224064,26.05901949
NBR2,136.1339753,177.8858675
MED25,1258.120528,518.5254858
MIR6800,1258.120528,518.5254858
NT5E,15.4022529,14.80263633
NT5E,27.00433188,24.3531555
ASPHD1,75.94180022,93.25055865
DMRTC1,31.49773742,37.88691412
DMRTC1B,31.49773742,37.88691412
TRIM37,43.92841432,54.17187279
ARHGEF28,97.41741089,98.72887905
ARHGEF28,22.03197281,62.83962489
LLGL2,61.25301455,126.269256
OSMR,31.03320408,39.61702459
NDST1,87.71841472,74.18734618
RSPO2,7.952076214,9.297414463
CHD2,102.5411114,71.05111579
CHD2,134.774577,75.18386497
USB1,231.1815748,119.6261524
RILPL1,77.57921273,51.27521517
SNRNP35,77.57921273,51.27521517
GPNMB,6.813324671,42.99768452
CEP57L1,17.73740089,38.3450147
BICD1,35.23927392,74.18616576
ZNF12,172.6272084,288.2476822
CCDC13,13.80405691,11.95408251
CCDC13,94.85885721,74.62461723
MYO10,21.98780161,63.67891978
SLC4A4,11.61619953,10.8715702
TTC37,19.84490216,27.04210029
ARSB,33.53018314,23.87779129
ARSB,16.21037561,14.10609403
FRMD4A,79.47172616,59.26562512
FRMD4A,14.10442623,11.31645629
ZBTB24,21.11163384,14.75753678
ZBTB24,15.98123552,13.84825636
LARP1B,96.06028714,109.7523046
C14orf159,153.9461688,135.0986419
TMEM239,52.84895795,33.27618279
TMEM239,105.7112218,70.79917217
MRAP,45.76905517,43.90297646
ZNF24,54.73298539,51.85688844
TXNDC9,10.58590665,15.65972208
DCAF8,47.90143795,68.86617338
SMPDL3B,158.7075269,107.9802146
CNOT1,69.9138407,60.91178111
SPTLC1,20.3210443,24.73931934
ASH1L-AS1,99.97298674,144.3695284
SETMAR,120.72061,60.8063325
SETMAR,34.21200718,32.76656472
XG,33.48468202,51.97046744
ZHX1-C8orf76,59.32509746,99.51893385
MVB12B,63.01460742,50.32163548
C12orf66,16.21037561,60.48203447
C12orf66,18.00574997,25.07124281
EPHA8,66.2941627,49.63867266
CCDC67,9.482779523,8.332635562
CCDC67,7.558566526,7.66521932
SLFNL1,75.45730449,56.61901105
TMEM136,63.9146883,67.99333669
TMEM53,112.9766628,160.4946673
DNAJA3,297.0868529,1366.663052
GALNT18,73.52967954,126.2706669
RQCD1,30.32703713,97.25252314
NOL9,113.8205978,150.8894865
NOL9,97.70513311,153.1360022
DDX51,93.02115468,146.4803229
TUBGCP3,65.66608916,40.51914549
SBDS,74.16081726,357.5988302
SBDSP1,74.16081726,357.5988302
TIRAP,188.5056999,96.78068365
SNAPC5,184.0999289,334.892879
ENTPD5,63.20605081,67.19895998
RBM33,56.59028672,64.53870562
RBM33,10.96212568,10.53973562
MIR31HG,47.55415467,43.06880642
SPIN3,9.520848465,11.20770511
SPIN3,35.56912,57.55950651
TMTC4,28.76107727,83.97257265
TMTC4,95.23707858,127.3045128
TMEM185A,138.0903968,169.8200138
NBEAL1,54.72942609,123.5811592
CDCP1,42.17992222,27.5815696
ULK2,32.3505687,64.32596
SLC4A8,44.68910721,36.30249248
SSH2,52.98601014,16.61263084
C5orf58,87.96425949,50.68247309
PARP11,32.35076889,21.16244663
CCDC60,293.8585037,159.3724075
USB1,66.44800066,39.49683219
HSD17B12,13.54095754,11.19848727
HSD17B12,29.66074353,31.5507022
NLGN4Y,19.43921665,15.10124525
MSRB3,259.116195,237.9261566
MSRB3,28.73166984,32.17940332
ADIG,115.5909743,47.84974069
ADIG,133.4183898,107.2599396
CCSER2,8.221835558,7.522145422
CCSER2,116.8800053,102.5017921
RUFY2,7.691572507,8.0384789
WDR78,10.41941525,10.47775048
WDR78,19.73718537,18.6092829
SUGT1P3,7.139840639,7.088820742
SUGT1P3,16.88072336,17.25095226
PPP1R21,195.4336222,86.23148943
MAATS1,28.10344401,53.64244682
SLC33A1,147.1200756,219.6584359
CLDND1,350.0808286,386.1105376
OGDH,124.5129871,58.21012726
OGDH,50.74388255,39.6758523
PHF21A,327.9125518,134.561594
GDAP2,253.8145302,92.00367074
MCPH1,35.24723614,37.94107359
WFDC8,11.98197686,9.72918574
WFDC8,61.83325308,49.76925082
ZMYND11,15.92289548,15.25481505
ZMYND11,68.32682993,139.0410549
ZNF446,226.8317096,183.6655149
SLC25A27,12.81658924,15.23715972
TWIST2,46.35973162,32.82367063
FAM53B,33.57560055,19.91152322
GOLGA7,509.6418823,481.1394056
SH3KBP1,1044.289215,257.3128173
MBLAC1,134.7592758,131.357566
ZMYM3,117.0968303,80.49115607
ZMYM3,54.21336953,69.99094448
CD300LB,268.0384734,130.5059004
CD300LB,184.1628032,76.86931494
C3orf33,9.701278757,15.09533207
ATP5S,57.34797472,62.32112291
FAM126B,282.6490895,76.59368209
LYNX1,88.89856571,78.49691566
SNX32,27.00519919,17.35860403
TRIM73,15.58654882,22.04735157
TRIM74,15.58654882,22.04735157
TRIM73,224.1968919,164.9287015
TRIM74,224.1968919,164.9287015
LOC554206,17.67245313,17.79485955
LOC554206,41.00962914,31.14142049
C11orf53,92.89502992,71.80531896
PLEKHS1,7.91606989,21.75283222
