,GSM480959,GSM480960,GSM480961,GSM480962,GSM480963,GSM480964,GSM480965,GSM480966,GSM480967,GSM480968
1367661_at,11.04418091,11.0492431,10.54111253,10.3079376,9.449624027,9.259170404,9.706934754,9.690153564,9.277593079,9.109512044
1367662_at,9.137471422,8.840471584,8.847415716,8.635853972,8.419960543,8.272885629,8.763116807,8.748322552,8.814085414,8.695633655
1367663_at,10.51654163,9.781140687,10.0572233,9.207561393,9.440450501,8.762834679,9.772490523,9.413230982,9.74375075,9.430672967
1367664_at,3.779026284,5.80888384,3.6055762,5.06627427,3.642461861,4.453892372,3.623555577,4.082589974,3.452509242,4.023501515
1367665_at,3.799553837,5.559666921,3.734069244,4.744547428,3.564698532,4.133079881,3.557572424,4.218940492,3.603360461,4.158664128
1367666_at,10.23076243,10.55887945,10.53366742,10.58439342,10.6524954,10.62043138,10.7032039,10.88199628,10.65312122,10.75567192
1367667_at,10.77841589,10.75533164,11.32249864,11.11092736,11.63791066,11.39893934,11.63861474,11.56900932,11.5656596,11.58754392
1367668_a_at,12.14651035,11.63596285,12.218596,11.91400485,12.28675404,12.00629446,12.35129468,12.26679284,12.27410089,12.14657848
1367669_a_at,9.510827141,9.755173342,9.527903003,9.452268608,9.80001202,8.944604784,9.607406976,9.664431744,9.411111251,9.490606417
1367670_at,9.335809362,9.12340188,9.454616289,9.343726223,9.615617466,9.483101666,9.526948025,9.467325982,9.771859424,9.657054195
1367671_at,11.10228777,10.71308511,10.60775096,10.40193619,10.2579356,9.988476968,10.68023535,10.74091995,10.77480746,10.7418827
1367672_at,9.868227963,8.806118683,9.470867027,8.52533895,8.685592005,8.076572928,8.868278765,8.350712482,8.910967768,8.405520597
1367673_at,6.520477883,5.125924149,5.372839763,5.236900732,5.05030612,4.65739749,5.38526826,4.942820826,5.063632181,4.422161208
1367674_at,9.003250326,8.898963596,9.129326463,9.056040003,9.023795357,9.162059639,9.072251125,9.045057531,9.060451079,8.948904842
1367675_at,8.98643043,8.479221767,8.483171868,7.850124208,7.435332322,7.045979398,8.067330204,7.592567031,8.110569123,7.684427082
1367676_at,9.209194755,9.185857753,8.179415548,8.459169972,7.531988944,7.493956395,8.739885142,9.001506646,8.624893839,8.892531989
1367677_at,10.63510214,10.25261715,10.48974599,10.12612233,10.35966008,10.27467566,10.31126576,10.43457736,10.34997558,10.42789974
1367678_at,10.46970941,9.737190928,10.21818973,9.673616542,10.15372112,9.530728259,10.07711708,9.770547562,10.08657946,9.780636
1367679_at,3.718200348,3.773630982,3.660740407,3.671748188,4.061621194,4.136626403,3.960065521,3.82612818,3.861250462,4.064013896
1367680_at,9.749813886,8.816293086,9.653304247,8.881358165,9.302288967,9.097542851,9.483586892,9.171793845,9.42807213,9.141353391
1367681_at,11.16302966,11.33797371,10.63832465,10.86178069,10.03131891,10.09883895,10.25466856,10.4159027,10.04812548,10.10642966
1367682_at,7.933261421,9.052691417,7.517224848,8.423765201,6.833931288,7.720831528,6.963827525,7.499107272,6.575688184,7.230081377
1367683_at,9.38563797,9.980050523,9.117044792,9.468755232,8.851400092,8.952467039,9.066563714,9.417459865,9.151607251,9.360045431
1367684_at,3.534346037,3.688396886,3.480612455,3.508832329,3.640820093,3.689609931,3.484640863,3.538874239,3.512991501,3.529940313
1367685_at,12.31530088,12.56962282,12.29979466,12.38899135,12.16961474,12.31451085,12.27623265,12.43339135,12.3598992,12.46307565
1367686_at,10.77082159,11.32034893,10.55972583,11.04084413,10.31218113,10.54079933,10.57736745,10.98409429,10.67030454,10.88362222
1367687_a_at,10.10442293,9.92847998,9.753903386,9.673516541,9.59087849,9.225613177,9.480134069,9.144765042,9.291649585,9.036736622
1367688_at,7.509305939,7.910480225,7.516946509,7.756084699,7.460834605,7.665143098,7.713601244,7.915528942,7.628064907,7.782798414
1367689_a_at,3.152096271,3.074652617,3.013015295,3.233887498,2.999542855,3.195438713,3.2079718,3.378425685,3.175383243,3.244450131
1367690_at,9.736911054,10.66475554,9.615077401,10.23240943,9.439961885,9.846504643,9.797089567,10.34359741,9.841265529,10.17239139
1367691_at,11.63147848,12.1205458,11.09626031,11.47231357,10.08087651,10.4058212,10.15948314,10.62734522,9.832833159,10.34986929
1367692_at,3.326367682,3.463134102,3.542070501,3.459984367,3.576116193,3.688705971,3.352609534,3.321206368,3.29195617,3.446611604
1367693_at,11.96347285,11.81772668,12.42378773,12.24241388,12.67438342,12.58518717,12.43098571,12.30231913,12.40956508,12.25631443
1367694_at,10.85650349,10.53359376,10.49400274,10.16796852,10.07037796,9.881515676,10.19913808,10.1708209,10.17970951,10.06769499
1367695_at,8.385761173,8.384686425,8.592707791,8.669309983,8.911436214,8.917137327,8.971860574,9.047138612,8.813848385,9.00416684
1367696_at,9.09202962,9.516104579,8.328865329,8.708938763,7.413108516,7.632893293,7.8638635,8.252557304,7.496109521,8.105507463
1367697_at,8.849225423,9.011316284,8.658860962,8.861253807,8.399838642,8.76871678,8.624028208,8.807799261,8.741574319,8.856821673
1367698_a_at,8.650060194,8.79197598,8.258771603,8.523010394,7.791932329,8.196092135,7.896403041,8.207203572,8.401243517,8.221369228
1367699_at,7.854275609,7.678356047,7.496469222,7.431666335,7.634686932,7.297466522,7.843442463,7.863666064,7.186052767,7.485289755
1367700_at,11.34091356,12.21628915,10.73311422,11.75945066,9.434774793,10.77238653,9.525876087,10.70961351,9.314511774,10.2474823
1367701_at,6.657560544,6.376748411,6.856070681,6.857936965,6.975370695,7.209526589,6.676635177,6.777045547,6.634171608,6.617904932
1367702_at,8.76278934,7.887361949,8.14619293,7.384716909,7.280709399,6.923759444,7.87070743,7.578529959,7.803639219,7.738675783
1367703_at,4.022908244,4.08747193,4.15734308,4.085773278,4.109305263,4.185931973,4.415423846,4.389001142,4.490172572,4.695329834
1367704_at,10.43647657,10.18468277,10.63833882,10.49123745,10.61543946,10.73896597,10.53115059,10.37134627,10.58399737,10.42802253
1367705_at,9.134058224,8.689283333,9.393125587,8.944285773,9.740925285,8.77780256,9.289110121,9.371205714,9.043490361,9.284789178
1367706_at,11.03341845,10.99854442,11.12101314,11.00492598,11.30896066,11.07188252,11.13174659,11.09434472,10.89266006,11.04149302
1367707_at,7.940578331,7.817060266,8.328851299,8.531045995,8.485834735,8.887771262,8.451183831,8.759197698,8.544731689,8.606870496
1367708_a_at,9.517058113,9.566994355,9.954241252,10.14217207,10.17489245,10.48961723,10.29347626,10.38430499,10.31269677,10.33774316
1367709_at,12.14887496,11.92347018,11.81888713,11.47774746,10.92383422,10.72815889,11.9569728,11.5306142,12.1233172,11.78592938
1367710_at,9.018235272,8.761484381,8.802827451,8.365760897,8.350499268,8.225268241,8.77633271,8.648278009,8.879545386,8.750026041
1367711_at,11.01210818,10.98820134,11.03161712,11.01852484,11.02666987,11.19927752,11.10598998,11.07872105,11.05669836,11.11775013
1367712_at,11.10752827,11.35831025,10.62871056,10.70572164,9.50833213,9.679555976,9.610858313,9.836808242,9.353015233,9.457154527
1367713_at,9.600057631,9.977793297,9.535636374,9.814080514,9.663217285,9.550597044,9.64665064,9.836442574,9.755913315,9.820825227
1367714_at,8.287320502,8.289456396,8.19498766,8.04861384,8.103559998,8.03409052,8.072115282,7.912532723,7.946815984,7.943326901
1367715_at,9.810005673,9.191963714,9.222137089,8.60131766,8.305194422,7.797660433,8.811278387,8.238107505,8.445161063,8.278308216
1367716_at,9.738501438,10.02510589,10.22138261,10.22940406,10.36899246,10.41389091,10.00220183,10.07890912,10.09117231,10.17727964
1367717_at,12.65450537,12.82350232,12.45679538,12.5996418,12.20318713,12.50551889,12.40685591,12.54090437,12.49710394,12.59925949
1367718_at,8.199412447,7.7343229,8.272315326,8.077582559,8.515749389,8.243059788,8.305154645,8.081692184,8.315114515,8.304700091
1367719_at,9.812547007,10.31313493,9.742087749,10.10610884,9.45914448,9.690067335,9.661834813,9.841100284,9.751757931,9.734828663
1367720_at,7.681882035,7.20270464,7.389978184,7.051771037,7.298241149,7.162343171,7.360130638,6.929325809,7.37872385,7.196359475
1367721_at,11.47317053,10.52223518,11.10210966,10.2149623,9.834897787,9.406287635,10.02728942,9.385706313,9.731519366,8.884714705
1367722_at,9.224119178,9.114959902,8.846062377,8.739238985,8.404265437,8.645839479,9.197401099,9.098398835,9.803913674,9.61852398
1367723_a_at,6.408046326,6.142338543,6.065602573,6.312379433,6.06228487,5.824829172,6.863882464,6.708679665,7.436809307,7.374057617
1367724_a_at,9.74214446,9.840653188,9.2104362,9.209812113,8.41652992,8.283387382,9.084377572,9.33430373,9.352449509,9.395158508
1367725_at,7.288183914,7.81244534,7.273546238,7.521207172,7.230079435,7.495612978,8.483552758,8.300329935,8.326152579,8.051068341
1367726_at,9.022277509,8.819367696,9.326717582,9.326894285,9.757575436,9.910919006,9.615303603,9.6747447,9.658725658,9.530109944
1367727_at,9.503996382,9.149599323,9.472091545,9.33225143,9.512907582,9.480854497,9.489624039,9.457961512,9.477334636,9.468062231
1367728_at,8.60887271,8.87077935,8.575441492,8.782038769,8.590489362,8.300231444,8.395702531,8.500827804,8.136037593,8.359321118
1367729_at,9.612910383,10.23085854,9.525643306,9.906733862,9.552979107,9.638092594,9.374383066,9.641720443,9.285996799,9.596785281
1367730_at,8.770441517,9.321046635,8.78008421,9.089809971,8.746960883,8.899197301,8.857597382,8.96002622,8.923798549,9.022953541
1367731_at,9.62659726,8.253955832,9.456018339,8.967047778,8.547347637,10.30292383,9.502790222,9.021062985,9.65947829,8.975889831
1367732_at,9.866596374,9.887444891,9.563601464,9.674034442,9.455668146,9.22393989,9.670821752,9.701972248,9.364083321,9.521048375
1367733_at,5.731378434,5.385387264,5.399796015,6.114379477,5.751409935,6.178410695,5.581990068,5.858605665,5.792639285,6.078371868
1367734_at,10.43181147,10.681655,10.1942508,10.3056873,9.906887136,10.06169977,10.88343351,10.31880902,10.6693333,10.22524582
1367735_at,9.514246013,8.616791254,8.952689722,8.087081281,7.883929658,7.472362067,8.476730975,8.089262624,8.698961024,8.274076813
1367736_at,10.41331374,10.53705654,10.57207359,10.5839236,10.59585327,10.54984259,10.56743665,10.5821919,10.47316474,10.56202387
1367737_at,10.99352573,10.424786,10.51426129,9.777497352,9.640037492,9.112320581,10.0387417,9.716203501,10.35385732,10.12261694
1367738_at,7.843409836,8.093868203,7.78053959,7.941805286,7.891687855,7.876784507,7.71178544,7.77488471,7.801758399,7.858635354
1367739_at,3.664609388,3.837296706,3.697051274,3.792113291,3.948014215,4.119755585,3.901109357,3.975123885,3.768539177,3.785027173
1367740_at,12.128379,11.05905394,11.51775301,10.76963089,11.07877807,10.94171257,11.94689743,11.21778017,11.74431185,11.07669015
1367741_at,8.40560427,9.182211262,8.666705562,8.924107637,8.512604498,8.846848853,8.451183831,8.708996373,8.644964242,8.731238557
1367742_at,4.839640557,5.140319584,5.055516448,5.209436711,5.050099826,5.607097591,5.191701197,5.046312414,5.185422721,5.089769192
1367743_at,8.343834662,7.505972234,8.293809323,7.331177404,7.765789167,7.600741952,7.71920431,7.609569567,7.355577395,7.276469894
1367744_at,8.840212392,9.179305749,8.809706525,8.94916159,8.708434998,8.808154192,8.571742833,8.614370045,8.683981386,8.585038145
1367745_at,8.172586738,7.922374209,8.792857095,8.651693875,9.119607479,9.059274558,8.968082706,8.859823138,9.171680769,8.923149212
1367746_a_at,9.324023861,8.501491651,9.288723739,8.610635643,8.657775742,8.916426352,8.713934835,8.593884703,8.706218804,8.492843322
1367747_at,9.963404047,9.741090993,10.19093142,9.819615863,9.915745194,10.10141678,9.828307088,9.773266865,9.916539802,9.748532147
1367748_at,8.917847704,8.902055521,9.028891504,8.945234766,9.291812093,9.202189055,9.289868991,9.056752802,8.85015951,8.858809342
1367749_at,3.181936546,3.147335083,3.266065538,3.205565281,3.045418487,3.019104511,2.972593653,3.075298408,2.999650614,3.064580643
1367750_at,8.832698525,8.560366108,8.600090174,8.543438254,8.428794144,8.588355452,8.669050682,8.587700115,8.604457421,8.54082972
1367751_at,8.508312396,8.181746499,8.678196167,8.436784419,8.666079924,8.679862773,8.653144062,8.518028989,8.640663664,8.55195228
1367752_at,7.488676307,7.770237967,7.578816542,7.591301545,7.57676225,7.699326302,7.826554404,8.060928823,7.862863957,7.756254527
1367753_at,6.976058231,8.407566492,6.985323747,8.175762331,6.89208293,7.505525427,6.95882461,7.601510607,7.050657618,7.413639535
1367754_s_at,7.495166553,6.674724165,7.21537552,6.439385482,6.752595386,6.468337767,7.133111994,6.622692386,7.056591974,6.621029556
1367755_at,9.801069179,8.875520829,9.981088581,9.571909048,10.30227985,10.0916001,9.844695306,9.635872667,9.699472951,9.545451931
1367756_at,7.941879563,7.701314271,7.872384152,7.696780172,7.618505013,7.141059285,7.669666254,7.576416623,7.697333665,7.552636838
1367757_at,11.97629324,11.97496431,12.18898295,12.02425817,12.20556382,12.19746117,12.22004814,12.20786287,12.15756356,12.21033032
1367758_at,3.371458144,3.665497761,3.3984727,3.538848642,3.6157696,3.488463874,3.46880574,3.316899979,3.507090825,3.54047746
1367759_at,8.851705596,9.128422454,8.867430186,8.899488855,8.86875475,8.924310421,9.139425645,9.086016558,9.17897238,9.005004475
1367760_at,9.027826576,9.532310096,9.27855186,9.483608683,9.526581128,9.49125244,9.484925763,9.535635948,9.517921291,9.564009725
1367761_at,7.601380386,8.114508768,7.800059063,7.971312362,7.966725249,8.064459985,7.911501432,8.202167528,7.827898735,8.164512801
1367762_at,8.287222413,8.389630371,9.266164961,8.990066652,9.744404666,9.463697789,9.142647656,8.999863909,9.174156183,8.980674874
1367763_at,8.918486324,8.593303572,8.802721258,8.584820664,9.312476948,8.628070839,9.114040321,8.997079542,9.05710671,8.864036055
1367764_at,11.10939421,11.81577323,10.78430161,11.44853764,10.79660012,10.9685235,11.04884887,11.19839882,10.99189922,11.07052938
1367765_at,9.529616939,10.64372086,8.947577526,9.868372798,8.005123047,8.926203671,8.792178549,9.553917919,9.203431565,9.675772731
1367766_at,10.76683783,11.21650025,10.80280104,10.97078537,10.72044171,10.82404587,10.76331861,10.89981867,10.76270087,10.79453693
1367767_at,7.757059571,7.276920936,7.651105443,7.348821308,7.541503763,7.359822571,7.425841406,7.317080134,7.713892642,7.505783751
1367768_at,11.84746905,11.74602538,11.40379137,11.20053677,10.47490819,10.3622393,10.51872573,10.35654427,10.22944584,10.11773924
1367769_at,10.19468629,10.32274391,10.11703434,10.11538287,10.06798852,10.14257495,10.12724636,10.13503966,10.19762371,10.14396339
1367770_at,10.51611745,10.70203372,10.18853312,10.44816909,9.923399947,9.985761324,10.20214814,10.27768352,10.14538884,10.27508711
1367771_at,7.45269013,8.019415895,7.532856292,7.932227663,7.753960736,8.00413777,7.567408339,7.765814331,7.517530468,7.471724027
1367772_at,9.081482078,8.913113532,9.076025345,8.985067355,8.990003234,8.957447256,8.906723326,8.935452148,9.071989923,8.977300513
1367773_at,8.895901492,9.107139154,8.796338117,8.867292314,8.816065732,8.687841766,9.001747674,9.080945564,8.838442191,8.993244382
1367774_at,9.849800478,8.649731897,9.254176795,8.351245816,8.67617522,8.207357523,8.583130214,8.297158524,8.277416725,8.145061727
1367775_at,7.849947265,7.754181235,7.638527234,7.509701112,7.589440552,7.450363614,7.705574261,7.613572202,7.812304843,7.696525528
1367776_at,8.498747961,8.795612361,7.797177039,8.157589261,6.680466268,7.141063782,7.556847124,7.998667675,7.486150813,7.728501501
1367777_at,10.61186119,9.279907672,9.984792418,8.778507415,8.946932441,7.941330625,9.105473762,8.218391462,8.918159819,8.224788483
1367778_at,6.349187558,6.334067332,6.329122267,6.41199687,6.196126739,6.430180262,6.356116971,6.504924776,6.565757119,6.263353675
1367779_at,8.334329662,8.15355748,8.674289548,8.545253705,8.824163627,9.175462241,9.509405869,9.546715167,9.408968831,9.206443041
1367780_at,8.752662459,8.765856368,8.360319954,8.29366437,7.280588168,7.351252688,7.965399875,8.252446966,7.903127782,8.068371181
1367781_at,3.286144901,3.186881351,3.23404304,3.329242069,3.431184158,3.198987741,3.397268076,3.224528961,3.212255464,3.371113041
1367782_at,4.542533988,4.660136848,4.866870242,4.818973788,5.424845063,5.194999903,4.79154198,4.731914335,5.288498601,4.710450534
1367783_at,11.44918587,11.11849385,11.45879588,11.15981917,11.44547085,11.11772926,11.35767056,11.15106514,11.22736081,11.09619428
1367784_a_at,13.19479333,10.94455542,12.87814669,10.37830916,12.1929132,9.736335455,12.18564498,9.823662207,11.79111697,9.670304072
1367785_at,8.920397304,10.84197708,8.124575888,10.16910055,7.097367817,9.318271926,7.252290202,9.376405816,6.965219226,8.734548861
1367786_at,6.297135243,5.369581021,5.867280619,5.232347155,4.898672843,4.555899387,5.919439234,5.748994914,6.181628688,5.599192298
1367787_at,7.017972067,7.204763882,7.464106473,7.710935907,7.854963136,8.250367517,7.401333487,7.607350802,7.558912565,7.616059693
1367788_at,7.683945065,7.653873361,7.618255509,7.368029588,7.663374161,7.430257929,7.635433023,7.550259474,7.409760355,7.366634999
1367789_at,9.61043285,8.423916797,9.019838791,8.329791009,8.39500583,7.93862009,8.495947439,7.661352338,8.274633953,7.92065699
1367790_at,8.748218884,8.904209401,8.453943288,8.815943069,8.357825471,8.635906852,8.909379653,8.973358891,8.632965989,8.823030415
1367791_at,4.999148775,5.178335972,4.871741645,5.159083607,5.09962928,5.246726681,5.143605656,5.073883655,4.819835029,5.175656533
1367792_at,3.506135784,3.877863939,4.141725658,3.686089222,3.919252847,4.033902403,3.907596073,3.895529233,3.692591831,3.987345685
1367793_at,9.641345098,9.037469898,9.281780974,8.755893563,8.900626095,8.558542565,9.048025956,8.741648473,8.936589469,8.546199353
1367794_at,13.16451546,11.70166954,12.91913073,11.23007035,12.06703649,9.965574644,12.18563528,10.14477721,11.81094092,9.745956102
1367795_at,8.714798254,9.092816434,8.61471889,8.84787389,8.826789866,8.814687853,8.68401049,8.914344593,8.811534886,8.86740947
1367796_at,7.496869668,7.368009283,7.325655075,7.156697097,7.167797493,7.100597362,7.22909931,7.445115633,7.485286145,7.278144592
1367797_at,6.581551772,6.599131071,6.559657729,6.525382329,6.746593932,6.393194445,6.690457002,6.698732867,6.248002091,6.278588081
