	Neuronal	Astrocytic	Oligodendrocytic	Microglial
1367914_at	5.665692611	9.401051639	7.615893853	8.747538474
1367915_at	7.922496327	8.236166556	7.743207578	8.506715896
1367916_at	5.864509978	9.756169892	7.966189942	7.771866134
1367917_at	3.524269481	3.775424977	3.641940707	3.854404624
1367918_at	12.3968266	11.5503411	11.2487808	9.750346471
1367919_at	7.231783441	5.144420443	6.45661078	6.421256384
1367920_at	3.82677368	4.678621742	5.221473579	4.169844248
1367921_at	8.011610786	7.766491262	8.246387188	8.287128773
1367922_at	5.435697382	8.378654196	8.813300722	10.00030022
1367923_at	6.743934688	10.03248714	8.761651343	7.751321896
1367924_at	8.473951299	7.247825997	6.639108854	7.033140745
1367925_at	5.615822824	8.632690471	8.299827867	9.184273133
1367926_at	7.576634455	7.230111687	7.160685227	6.972359316
1367927_at	9.292294522	9.756929318	9.91052482	9.399304871
1367928_at	3.590190312	3.62895936	3.576288981	3.515985533
1367929_at	9.174934644	10.55814615	5.77546707	8.041590881
1367930_at	12.46260235	8.088556202	9.992378379	9.889007053
1367931_a_at	6.712296426	10.10798178	9.608282014	10.17520195
1367932_at	12.83254298	9.830211374	12.18044803	9.692503376
1367933_at	9.838466255	9.419531844	9.848639234	9.463713606
1367934_at	5.684158689	5.975293568	6.257205477	6.396206014
1367935_at	7.7106728	8.98227738	8.763759232	9.067869141
1367936_at	4.698033437	5.950642091	7.653432634	9.968365348
1367937_at	3.934700818	4.23342978	4.336380591	4.318437946
1367938_at	7.688428206	8.881123042	9.37067262	9.536251837
1367939_at	5.544398634	8.404905687	10.05978681	8.515336518
1367940_at	5.446815865	6.953916311	6.176587148	4.615104869
1367941_at	8.30067894	8.821088781	8.767360545	8.749080849
1367942_at	3.597587007	3.556979152	3.796021382	3.850940865
1367943_at	6.984145956	7.077663626	9.260111459	8.619030477
1367944_at	9.067058268	7.837369879	7.20107233	6.818140622
1367945_at	8.897583052	8.484254026	9.027368353	9.699494236
1367946_at	6.783034024	8.657006153	5.603788527	6.092210235
1367947_at	8.499590922	8.665827897	8.491788753	8.481607757
1367948_a_at	3.264286311	3.42064763	3.352696326	3.32855421
1367949_at	9.673981012	9.262741249	7.04618622	4.685977715
1367950_at	5.679522291	7.831900176	6.165562387	6.319855733
1367951_at	3.88911626	4.107143712	4.053837788	4.142943335
1367952_at	5.05965396	6.700736572	4.817466055	4.79865484
1367953_at	7.738802778	8.721512202	9.570028648	7.065411418
1367954_at	5.321400643	6.510882113	5.934022807	5.702173485
1367955_at	8.253134228	6.690847788	8.686992115	7.818804761
1367956_at	10.78294097	7.027283016	7.715663127	7.089827386
1367957_at	7.771700239	9.211751139	9.727451401	6.777964048
1367958_at	9.900511534	9.338035897	9.381759356	10.00917871
1367959_a_at	6.887600967	6.232553664	4.80437524	5.172863353
1367960_at	8.514874114	9.786294485	9.461920181	8.713617042
1367961_at	3.966289878	3.945419879	4.121551164	3.849629518
1367962_at	3.624704745	4.05814865	3.910999481	4.207001848
1367963_at	7.9306412	7.334714	7.329588793	7.522105736
1367964_at	4.387836478	4.532669445	4.508693612	4.67984937
1367965_at	7.633056064	6.996877247	7.526492092	7.983175145
1367966_at	9.196065625	8.561336114	8.619529055	8.906997165
1367967_at	5.021569537	6.890879263	7.124348335	6.280606961
1367968_at	3.157503187	3.201110713	3.358706441	3.303025871
1367969_at	8.181374472	10.64301041	9.145214984	8.552155946
1367970_at	9.555799226	8.311991515	9.2826154	6.476677876
1367971_at	9.800905287	9.983515936	10.15303203	11.16336671
1367972_at	9.671565824	10.0435412	10.04143801	9.980092998
1367973_at	4.928497737	9.241757504	11.20028155	10.04978806
1367974_at	4.406456785	5.550518476	9.345475868	10.9706186
1367975_at	3.636636948	4.011713432	5.516112801	7.108053559
1367976_at	8.691988791	7.63577615	8.22213268	8.153421061
1367977_at	11.26207781	4.295310428	8.89220305	5.034682787
1367978_at	9.105510114	7.365173437	7.758906726	5.375490115
1367979_s_at	11.57720645	9.586640108	12.22180289	9.815479766
1367980_at	9.048083796	8.203426096	7.989392066	7.98275609
1367981_at	8.100223203	7.253708226	6.777739651	6.747129862
1367982_at	7.516408318	8.212263993	8.040472368	8.37822572
1367983_at	5.580039723	6.529527967	8.051914582	7.519894544
1367984_at	7.812011369	6.825448624	6.863759819	7.531930693
1367985_at	3.549353469	3.505240091	3.621708988	3.569513013
1367986_at	7.204176601	7.040656795	7.110982087	5.519692637
1367987_at	10.67863502	9.7634326	9.504640104	9.30446786
1367988_at	3.586490367	3.375576699	3.504284233	3.515433001
1367989_at	3.558836183	3.811581171	3.49963195	3.691815146
1367990_at	4.757795323	4.760707069	4.933856226	4.957148734
1367991_at	7.517443704	7.228639124	7.360535794	8.351956013
1367992_at	11.2935211	8.144977823	5.517694306	4.472569091
1367993_at	7.317839083	6.247319363	5.801181462	7.633404133
1367994_at	4.716105835	4.581960099	3.759338368	4.338562537
1367995_at	8.743728548	9.517231663	9.841625723	9.119078607
1367996_a_at	9.92956297	6.871301766	7.039758463	7.187147476
1367997_at	7.03673595	7.497091539	7.155174948	7.44522237
1367998_at	4.859139645	4.954230851	5.25451196	5.465541466
1367999_at	6.574621888	10.44513823	7.614438229	9.330988212
1368000_at	5.561675424	11.20723346	10.84104499	9.39005776
1368001_at	7.460007803	7.744440296	4.533830417	3.350275416
1368002_at	6.820414677	7.344578602	7.388062223	7.740723043
1368003_at	4.600949598	4.588538485	4.670375308	4.820812704
1368004_at	8.849977091	9.226326931	9.244089769	9.632177605
1368005_at	4.929916589	5.132124112	5.262189479	5.325758247
1368006_at	4.833760038	4.500532206	10.63569601	12.12989997
1368007_at	4.90976722	4.925288335	5.034618129	4.903595624
1368008_at	5.294503056	7.875087807	5.292776622	5.14388371
1368009_at	7.462976619	6.656573837	7.104649767	7.084301688
1368010_at	4.520934537	4.571514685	9.083212351	9.903351252
1368011_at	6.585067188	6.739756368	5.870478325	6.42714117
1368012_at	4.540956959	7.454452134	5.597075783	8.548807983
1368013_at	5.495303685	7.585431137	6.825578684	5.363732146
1368014_at	3.706388952	3.657940954	3.651840965	3.869490123
1368015_at	4.663264205	4.922846988	4.9656928	5.040828045
1368016_at	6.849670905	8.058629309	7.032433457	7.425241625
1368017_at	3.630369828	3.636288853	3.493448475	3.789642743
1368018_at	7.502679702	8.836740057	8.268107457	8.763611258
1368019_at	8.44708825	7.222452421	7.596805386	7.342498077
1368020_at	9.28712933	5.539318333	8.522264008	7.296148418
1368021_at	3.785546341	3.774682168	3.64297928	4.024649332
1368022_at	6.746574877	9.660251726	10.14509168	9.314770333
1368023_at	6.697918842	7.49590456	6.507905522	7.224216279
1368024_at	5.929980504	7.05577174	6.04766457	6.136953929
1368025_at	8.1851768	8.283240582	9.101386374	7.324433093
1368026_at	8.817886545	8.795807906	8.890800114	8.639297372
1368027_at	5.698536585	6.175657828	7.549215363	10.31320258
1368028_at	5.848624784	4.335875113	4.539307027	4.822205285
1368029_at	8.854727909	10.74844536	10.22828397	9.956974323
1368030_at	6.154497146	8.864966518	8.006541738	6.748058379
1368031_at	9.069900164	8.054311475	8.907374289	8.725446555
1368032_at	7.691571157	7.076917417	8.051971573	7.850858498
1368033_at	5.842598399	6.047753211	6.586110965	5.762492936
1368034_at	10.24698105	3.735913254	4.278310314	4.033874804
1368035_a_at	9.12094315	9.994372192	7.346806124	6.78312203
1368036_at	8.919979916	9.619525695	7.390499437	6.895280526
1368037_at	7.712784105	9.240546041	9.608339741	8.784319297
1368038_at	7.128480155	7.386354872	6.754849275	6.044379702
1368039_at	4.129582928	4.482333074	4.085564403	4.117696852
1368040_at	6.05727713	7.507936024	6.979540231	6.939848772
1368041_at	6.457947364	7.168461551	6.837926077	7.242052978
1368042_a_at	10.21125809	11.16729927	10.24540994	10.7680955
1368043_at	7.495923162	8.908165486	9.804745136	9.706731731
1368044_at	10.18425457	11.01492787	4.838835218	9.429270839
1368045_at	6.75019221	7.925569525	8.611090024	8.947461924
1368046_at	5.571641384	7.164351333	8.106022413	7.014513664
1368047_at	3.995536971	4.822728362	8.310757468	4.641568409
1368048_at	3.904501074	3.902140923	3.923667664	4.287664647
1368049_at	10.64537526	10.2910058	10.78395297	10.82108811
1368050_at	7.570321976	8.286975769	8.539813445	9.100518105
1368051_at	9.309707728	11.0188336	11.15970219	10.58773526
1368052_at	3.187296873	3.377399318	3.384384205	5.608766545
1368053_at	5.33066004	6.594314595	5.987561727	5.364009355
1368054_at	5.262812237	6.894121009	5.869187127	6.294439714
1368055_a_at	7.669317742	9.550314314	9.037120536	9.144164418
1368056_at	8.948946526	8.208745204	8.070992698	8.071951956
1368057_at	7.875631696	8.024111707	8.457231743	8.452120098
1368058_at	6.307760503	6.475957311	6.50408545	6.550395888
1368059_at	8.341599892	8.938203157	6.570201101	5.470779071
1368060_at	6.939897131	8.603081422	7.100530616	6.272596727
1368061_at	7.56612876	5.305017876	4.802490121	4.932163443
1368062_at	8.64955566	9.173135471	9.560366126	8.955634009
1368063_a_at	8.68282272	8.676914802	9.093238598	8.991513275
1368064_a_at	3.776089129	3.80734464	3.971860298	4.06066314
1368065_at	7.616358807	8.385179087	9.835797049	8.755379097
1368066_at	4.843386251	5.360756712	6.071777614	5.609056832
1368067_at	9.567797273	8.972380384	8.620157216	8.68805792
1368068_a_at	5.403900138	7.479170324	7.534625502	7.644485759
1368069_at	7.916299311	8.432877208	8.561969838	8.716714669
1368070_at	7.684155272	7.797867984	8.150002401	8.406912714
1368071_at	6.450994322	8.890978052	7.689145357	8.997612436
1368072_at	7.419811779	7.680051658	7.996924913	7.976405936
1368073_at	5.168541907	8.621988807	7.156592347	8.234370113
1368074_at	6.570434405	6.300598817	7.177399555	7.174090669
1368075_at	7.375886406	9.521052384	8.165260293	10.94909233
1368076_at	8.108917095	9.420799356	8.645618719	8.43719806
1368077_at	3.634347956	3.7069013	3.528487779	3.793811969
1368078_at	3.192885946	3.375271563	3.607992671	3.803976111
1368079_at	7.059149884	8.506154151	4.914464356	6.825903643
1368080_at	7.164617206	7.669140504	7.69362001	5.221845974
1368081_at	8.117981884	8.020276812	9.524664011	8.782189495
1368082_at	4.997937896	8.451342364	7.394660793	8.078222824
1368083_at	9.510625688	9.220519257	9.446155964	8.902320854
1368084_at	4.747788275	4.801148999	5.0404356	5.055599857
1368085_at	6.357691814	6.741929195	6.115859664	6.893598743
1368086_a_at	8.545991501	6.350237248	8.360396006	5.894255369
1368087_a_at	5.118826036	7.494732822	5.427841812	5.619493523
1368088_at	9.233631809	8.119378613	8.405077858	8.019978321
1368089_at	10.27193313	5.634515026	6.087616933	6.371971316
1368090_at	5.389035031	6.178749148	6.104496193	5.756438238
1368091_at	4.031345846	7.434235257	4.875374373	9.889967939
1368092_at	3.995668982	5.063913914	7.452078248	6.21344947
1368093_at	3.645003307	3.863374884	3.979475666	3.783766514
1368094_at	6.192488596	6.803942265	7.058922567	7.632249134
1368095_at	7.960550105	9.597388194	8.555814636	8.607219504
1368096_at	7.34935029	9.571273675	7.733361623	8.153663864
1368097_a_at	13.04711287	11.07346597	10.07269594	9.814633481
1368098_a_at	12.76050247	9.325880966	10.07933626	8.889198536
1368099_at	11.19392739	8.549172976	9.724653494	9.104799725
1368100_at	9.42025841	7.669110717	9.867478651	8.088802471
1368101_at	9.63067512	10.04984869	9.150203833	9.034495123
1368102_at	4.618316133	4.653046834	4.403938484	4.772534213
1368103_at	7.498573134	5.297359414	8.646441552	9.579515893
1368104_at	7.664227325	8.285190123	12.09821661	9.817461272
1368105_at	8.143351042	7.918690876	11.90990144	9.048920507
1368106_at	8.988669113	8.097389557	7.156859623	7.911360316
1368107_at	3.158802388	3.088969856	3.158430285	3.168521328
1368108_at	4.278512798	4.436651335	4.606822443	4.78488945
1368109_at	9.046253102	9.544951651	8.470174081	10.68382885
1368110_a_at	3.904319009	3.705883446	3.80688221	3.676148268
1368111_at	5.335446963	5.367081086	8.443073047	7.566589182
1368112_at	4.553719001	4.392408724	4.863924077	4.985453255
1368113_at	3.844494433	3.718264721	3.818849584	4.034366461
1368114_at	11.92155243	7.906702728	6.628200657	4.87326137
1368115_at	6.047460942	5.822878926	5.971126932	6.136640581
1368116_a_at	5.39237733	6.701453196	6.195082171	5.891232822
1368117_at	9.551463544	8.50100167	8.738262897	8.179971834
1368118_at	7.514254875	8.358007929	8.95174223	8.84634869
1368119_at	8.441386532	6.089216732	6.196173091	6.292046284
1368120_at	8.185413065	6.266835656	4.049680116	4.277505286
1368121_at	4.151052086	4.823629984	5.906738115	4.496097888
1368122_at	8.88720045	8.750718304	8.136376045	7.805676412
1368123_at	5.761926204	6.316691516	5.84802751	6.532592666
1368124_at	4.940709647	4.76020647	4.676500829	5.491502253
1368125_at	4.191595207	7.548985166	7.212711471	6.522159334
1368126_at	8.505600821	7.016381243	8.583667229	6.612258363
1368127_at	7.505123332	5.148757764	5.143455538	5.619209622
1368128_at	4.148857807	4.218848235	4.468466636	4.204015167
1368129_at	5.998229389	6.344637275	6.153697158	7.014767354
1368130_at	3.985897487	3.999665984	3.818073573	3.917187075
1368131_at	3.402241985	3.477292316	3.709002014	3.634621265
1368132_at	8.028275032	9.199453981	8.194831672	7.219419592
1368133_at	7.364968784	8.264958744	9.00560705	6.423282414
1368134_a_at	5.271262841	6.726891688	6.057667053	7.575707403
1368135_at	4.150062968	4.353508568	5.902323663	5.209883814
1368136_at	5.675164424	7.374505715	8.139523212	8.671157778
1368137_at	11.74896718	6.201007343	9.045825877	7.98168685
1368138_at	10.40422918	6.028977829	7.850179838	6.72681086
1368139_s_at	4.222395931	4.179619538	4.297178922	3.899462962
1368140_at	4.092448747	4.894619597	4.562432335	4.771686776
1368141_at	10.54820039	11.21962984	11.63757039	11.16908687
1368142_at	5.119249345	6.00495458	4.889889935	5.528905049
1368143_at	6.449823733	9.433116515	7.598950711	9.372772563
1368144_at	9.017275517	5.310994402	6.974120285	8.600888981
1368145_at	11.21147554	8.481916944	8.357185308	5.238153674
1368146_at	7.80970256	10.23523261	7.219977701	8.03807844
1368147_at	5.413661679	8.424623414	5.683383791	5.341532611
1368148_at	4.084179424	3.990664039	6.788627996	4.796059518
1368149_at	6.087294828	5.363648462	5.877835119	6.037489237
1368150_at	4.847977747	4.57242961	4.550102134	4.650954145
1368151_at	12.35041062	11.21613386	11.67524898	11.17598784
1368152_at	8.336374729	8.077052128	8.285440037	8.567721602
1368153_a_at	10.63504614	9.096139023	7.983793144	7.849693832
1368154_at	10.63916887	3.86413448	5.375876444	4.616352706
1368155_at	2.968879485	3.068193284	3.078406735	3.267190944
1368156_at	8.073987303	4.802763896	5.507946955	7.649286307
1368157_at	12.00654951	6.281694385	7.299044065	6.581892086
1368158_at	8.7183283	9.301308235	9.350001862	8.703081483
1368159_at	8.217407428	7.65040581	7.040452806	6.503712713
1368160_at	3.581194873	3.4449398	3.631111955	3.421232823
1368161_a_at	4.123304499	4.284937967	4.18327421	4.220298875
1368162_at	6.972239536	4.926526753	3.967583229	4.054539868
1368163_at	3.798138335	3.388056014	3.527858576	3.548148745
1368164_at	5.362098182	6.766473143	6.66470862	6.177242745
1368165_at	10.15076184	9.334003976	8.657626387	8.441776278
1368166_at	6.845372282	6.686688256	8.152641313	7.355603896
1368167_at	3.692359104	3.760346603	3.949768635	4.254780823
1368168_at	3.883096794	3.525412838	3.596092784	3.617505313
1368169_at	8.055691176	6.825082801	6.634480422	6.527833444
1368170_at	11.37177017	5.214696585	8.513449452	7.566701183
1368171_at	4.033838326	6.000520681	4.302573331	3.442592801
1368172_a_at	3.867110053	5.740481016	3.915086443	3.543307361
1368173_at	8.960191571	9.022909752	9.506509231	9.555219994
1368174_at	7.068242499	9.066504651	6.083242247	5.843297539
1368175_at	8.177455088	8.118307794	7.360535794	7.14473259
1368176_at	5.95700067	6.529794007	5.849337732	6.911758853
1368177_at	9.83564372	7.5468826	10.86205075	8.455731205
1368178_at	3.690038446	3.66716883	3.870914897	4.06801795
1368179_at	6.186175275	7.176011397	7.877250031	9.19809802
1368180_s_at	4.605521212	4.74428998	4.707192802	4.830679488
1368181_at	7.640236892	9.047650313	9.270954016	8.616261868
1368182_at	6.431030964	6.239890242	4.681483709	3.621570381
1368183_at	9.08335944	8.265963632	7.987760361	8.46403819
1368184_at	7.6062899	8.195103128	8.266021869	8.060841645
1368185_at	9.373192243	6.089291737	6.158830603	6.105099675
1368186_a_at	4.939180729	5.014511873	6.227671047	8.533753197
1368187_at	7.693610909	10.82124755	11.66413512	13.82568821
1368188_at	3.438493894	3.379390172	3.462448016	3.697257801
1368189_at	10.57785513	9.43996816	10.43103122	8.046831354
1368190_at	4.312288825	4.257393269	7.352579258	5.471904755
1368191_a_at	3.94933932	3.986067222	4.143290169	3.894776651
1368192_at	3.712888037	4.056349115	3.566790535	4.331430898
1368193_at	4.611455885	4.404415688	4.593384454	4.764840377
1368194_at	8.251261022	8.185660234	9.930316431	7.517537306
1368195_at	5.575434083	6.318955528	5.437234407	6.686444163
1368196_at	4.248315969	4.016094478	4.034252601	4.008861424
1368197_at	3.617081009	3.245320052	3.352696326	3.630247331
1368198_at	4.19636052	4.481876287	4.350947385	4.746589214
1368199_at	8.836021607	8.939083297	9.47056352	9.459309484
1368200_at	10.14961088	6.801320813	6.565359187	5.262348208
1368201_at	4.524019251	5.360849642	5.541568606	7.510795568
1368202_a_at	4.785799736	8.439338007	8.414378875	12.306722
1368203_at	3.859318499	3.806033879	3.943541858	3.936360882
1368204_at	6.819861491	7.834474335	8.52745113	9.188654674
1368205_at	3.508682468	5.126588164	3.502325288	3.380487457
1368206_at	7.566393359	7.407653549	7.955276121	7.429847472
1368207_at	5.503380103	4.95774861	7.761204571	10.19643441
1368208_at	6.186440755	7.167971845	5.630524434	6.054485171
1368209_at	4.582664553	4.37278874	4.678692527	5.083018922
1368210_at	3.606145121	3.64350139	3.557659476	3.738938229
1368211_at	12.37976186	12.8821035	13.00676585	13.12995728
1368212_at	9.440798186	9.12770902	9.764264915	9.555350723
1368213_at	7.881465716	8.686114404	8.081164004	9.211483464
1368214_at	8.051185786	8.10805293	7.993476267	8.499560423
1368215_at	6.232553573	9.95802878	9.330802129	10.84677624
1368216_at	9.419178135	10.95691683	10.14199804	9.704951246
1368217_at	8.442367856	8.792277578	8.491612104	8.731765089
