"","Gene","BaseGeneMean","OutlierFactor","GeneMean","DEFacGroup1","DEFacGroup2","DEFacGroup3","Length"
"Gene345","Gene345",0.129585392083567,31.2628630662921,31.7593300558268,1,1,1,19271
"Gene346","Gene346",1.23564560671633,1,1.23564560671633,1,1,1,3614
"Gene347","Gene347",2.08488947973887,1,2.08488947973887,1,1,1.12266443755781,2165
"Gene348","Gene348",0.281909406737348,1,0.281909406737348,1,1,1,3967
"Gene349","Gene349",0.883402425633377,1,0.883402425633377,1,1,1,2261
"Gene350","Gene350",0.71238843004333,1,0.71238843004333,1,1,1,2099
"Gene351","Gene351",3.73485403479522,1,3.73485403479522,1,1,1,624
"Gene352","Gene352",0.442678142305164,1,0.442678142305164,1,0.85306610787982,1,2752
"Gene353","Gene353",4.59550239362375,1,4.59550239362375,1,1,1,1983
"Gene354","Gene354",2.22983945750286,1,2.22983945750286,1,1,1,1808
"Gene355","Gene355",1.56616368809115,1,1.56616368809115,1,1,1,1816
"Gene356","Gene356",0.129911235842241,1,0.129911235842241,1,1,1,2909
"Gene357","Gene357",6.19477966898613,1,6.19477966898613,1,0.516628499872128,1,5726
"Gene358","Gene358",0.939594495759284,1,0.939594495759284,1,0.715881860924626,0.631178873560803,3975
"Gene359","Gene359",0.246661420809071,1,0.246661420809071,1,1,1.06474574124546,888
"Gene360","Gene360",0.0894241465890027,1,0.0894241465890027,1,1,1,3066
"Gene361","Gene361",1.51928726360073,1,1.51928726360073,1,1,1,5970
"Gene362","Gene362",5.0397104508425,1,5.0397104508425,1,1,1,11672
"Gene363","Gene363",0.330777496966642,1,0.330777496966642,1.07148023568998,1,1,1585
"Gene364","Gene364",3.11695046359318,1,3.11695046359318,1,1,1,560
"Gene365","Gene365",2.91714809383237,1,2.91714809383237,1,1,1,2089
"Gene366","Gene366",7.29537579265419,1,7.29537579265419,1,1,1,3091
"Gene367","Gene367",2.0705571374205,1,2.0705571374205,1,1,1,1764
"Gene368","Gene368",0.0315897666879122,1,0.0315897666879122,1,1,1,3026
"Gene369","Gene369",0.0716862925576444,1,0.0716862925576444,1,1,1,1786
"Gene370","Gene370",3.28838127387538,1,3.28838127387538,1,1,1,2054
"Gene371","Gene371",1.01214213518132,1,1.01214213518132,1,1,1,1152
"Gene372","Gene372",0.0277119807788965,1,0.0277119807788965,0.594648205639346,1,1,2370
"Gene373","Gene373",2.17089859109482,1,2.17089859109482,1,1,1,1487
"Gene374","Gene374",0.846301016115848,1,0.846301016115848,1,1,1.04126597739866,828
"Gene375","Gene375",0.019228155149161,1,0.019228155149161,1,1,1,2417
"Gene376","Gene376",0.107238134741281,1,0.107238134741281,1,1,1,2488
"Gene377","Gene377",1.97674955972175,1,1.97674955972175,1,1,1,4532
"Gene378","Gene378",0.112939564637584,1,0.112939564637584,1,1,1,1612
"Gene379","Gene379",1.81641251387816,1,1.81641251387816,1,1,1,3680
"Gene380","Gene380",2.41583972795957,1,2.41583972795957,1,1,1,1293
"Gene381","Gene381",4.93661265291397,1,4.93661265291397,1,1,1,2844
"Gene382","Gene382",10.3488341727455,1,10.3488341727455,1,1,1,1839
"Gene383","Gene383",0.175138343002025,1,0.175138343002025,1,1,1,1066
"Gene384","Gene384",1.18865032816659,1,1.18865032816659,1,1,1,1205
"Gene385","Gene385",5.94819889865643,1,5.94819889865643,1,1,1,825
"Gene386","Gene386",0.130964677974442,1,0.130964677974442,1,1,1,1698
"Gene387","Gene387",5.70433323745001,1,5.70433323745001,1,1.23121755922779,1,18414
"Gene388","Gene388",0.740494935289647,1,0.740494935289647,1,1,0.528371811475329,2891
"Gene389","Gene389",0.444922884379655,1,0.444922884379655,1,1,1,2805
"Gene390","Gene390",0.678763857943564,1,0.678763857943564,1,1.16136068119349,1,879
"Gene391","Gene391",0.222305430688392,1,0.222305430688392,1,1,1,2788
"Gene392","Gene392",0.197118008877986,1,0.197118008877986,1,1,1,3382
"Gene393","Gene393",0.311102985823961,1,0.311102985823961,1,1,1,1998
"Gene394","Gene394",0.0282970551934827,1,0.0282970551934827,1,1,1,5604
"Gene395","Gene395",2.78851481591108,1,2.78851481591108,1,1,1,764
"Gene396","Gene396",1.22523152119525,1,1.22523152119525,1,1,1,1658
"Gene397","Gene397",3.12256609785293,1,3.12256609785293,1,1,1,2628
"Gene398","Gene398",1.85295300899674,1,1.85295300899674,1,1,1,3119
"Gene399","Gene399",0.211749388565005,1,0.211749388565005,1,1,1,7304
"Gene400","Gene400",0.300277732422574,1,0.300277732422574,1,1,0.807223776849648,2159
"Gene401","Gene401",0.463005811752556,1,0.463005811752556,0.773865643007089,1,1,1031
"Gene402","Gene402",5.22647456107294,1,5.22647456107294,1,1,1,2062
"Gene403","Gene403",3.5749575257357,1,3.5749575257357,1,1,1,1381
"Gene404","Gene404",0.210859676458706,1,0.210859676458706,1,0.547904340447654,0.640322510636054,6408
"Gene405","Gene405",0.890786717767545,1,0.890786717767545,1,1,1,5157
"Gene406","Gene406",3.44643510250848,1,3.44643510250848,1,1,1,3444
"Gene407","Gene407",0.0799444349756676,1,0.0799444349756676,1,1,1,3847
"Gene408","Gene408",0.0167127925168375,1,0.0167127925168375,1,1,1.25953555806656,3770
"Gene409","Gene409",0.0911470383711552,1,0.0911470383711552,1,1,1,2594
"Gene410","Gene410",0.0888771212653575,1,0.0888771212653575,1,1,1,6871
"Gene411","Gene411",0.327563927767947,1,0.327563927767947,1,1,1,2083
"Gene412","Gene412",0.528351413009285,1,0.528351413009285,1,1,1,6537
"Gene413","Gene413",0.0686285981599351,1,0.0686285981599351,1,1,1,1191
"Gene414","Gene414",1.18514337561148,1,1.18514337561148,1,1,1,1023
"Gene415","Gene415",0.630412134707784,1,0.630412134707784,1,1,1,1854
"Gene416","Gene416",0.0724063947752408,1,0.0724063947752408,0.863685500008762,1,1,4961
"Gene417","Gene417",0.0576243215890204,1,0.0576243215890204,1,1,1,1959
"Gene418","Gene418",5.21519913909675,1,5.21519913909675,1,1,1,1828
"Gene419","Gene419",0.925681911622355,1,0.925681911622355,1,1.29354502193953,1,9211
"Gene420","Gene420",3.46092015540159,1,3.46092015540159,1,1,1,2325
"Gene421","Gene421",0.286627101664345,1,0.286627101664345,1,1,1,5220
"Gene422","Gene422",1.70343462772394,1,1.70343462772394,1,1,1,937
"Gene423","Gene423",0.0140165819654278,1,0.0140165819654278,1,1,0.666761565444236,4348
"Gene424","Gene424",0.644727731022305,1,0.644727731022305,1,1,0.699602363352766,1671
"Gene425","Gene425",0.0549533458060157,1,0.0549533458060157,1,1,1,2687
"Gene426","Gene426",0.448894827287249,1,0.448894827287249,1.01990299996762,1,1,1427
"Gene427","Gene427",0.0445756937368905,1,0.0445756937368905,1,1,1,1788
"Gene428","Gene428",1.23879476016266,1,1.23879476016266,1.48979777855108,0.899742647754185,0.894198801658513,2915
"Gene429","Gene429",5.5698725594344,1,5.5698725594344,1,1,1,1322
"Gene430","Gene430",0.112712609083527,1,0.112712609083527,1,1,1,7412
"Gene431","Gene431",0.0878345348791181,1,0.0878345348791181,1,1,1,1269
"Gene432","Gene432",1.85402390436874,1,1.85402390436874,1,1,1,2421
"Gene433","Gene433",1.19928362418472,1,1.19928362418472,1.466694804926,1,1,662
"Gene434","Gene434",0.0299157019344567,1,0.0299157019344567,1,1,1,5334
"Gene435","Gene435",0.184343213696925,1,0.184343213696925,1,1,1.39648638099818,1407
"Gene436","Gene436",1.2295920810132,1,1.2295920810132,1,1,1,4349
"Gene437","Gene437",7.02511839623142,1,7.02511839623142,1.21705230802637,1,1,1879
"Gene438","Gene438",0.404065146543441,24.0807909424622,24.4632037035541,1,1,1,869
"Gene439","Gene439",0.783593225768213,1,0.783593225768213,1,1,1,6124
"Gene440","Gene440",0.810550997646981,1,0.810550997646981,1,1,1,5735
"Gene441","Gene441",4.58223449768838,41.2087220616798,41.863133340044,1,1,1,8817
"Gene442","Gene442",2.85118733427385,1,2.85118733427385,1,1,1,3304
"Gene443","Gene443",0.586080542548751,57.9350057245718,58.8550371951305,1,1,1,1778
"Gene444","Gene444",4.33269462028398,1,4.33269462028398,1,0.996346908448592,1,2728
"Gene445","Gene445",3.2886457425767,1,3.2886457425767,1,1,1,1451
"Gene446","Gene446",2.18818509154958,1,2.18818509154958,1,1,1,4559
"Gene447","Gene447",0.29113857263658,1,0.29113857263658,1,1,1,3543
"Gene448","Gene448",0.0913191053600034,1,0.0913191053600034,1,1,1,1362
"Gene449","Gene449",5.28289949318536,1,5.28289949318536,1,1,1,1777
"Gene450","Gene450",1.94790596126654,1,1.94790596126654,1,1,1,4014
"Gene451","Gene451",2.61639225554537,1,2.61639225554537,1,0.552957312140084,1,3077
"Gene452","Gene452",6.84295124718902,1,6.84295124718902,1,1,1,4016
"Gene453","Gene453",0.0645501813984038,1,0.0645501813984038,1,1,1,2421
"Gene454","Gene454",1.38901850171155,1,1.38901850171155,1,1,1,2914
"Gene455","Gene455",0.495694877178656,1,0.495694877178656,1,1,1,3508
"Gene456","Gene456",0.972448028980995,1,0.972448028980995,1,1,1.18141641510035,2692
"Gene457","Gene457",1.70261482599554,1,1.70261482599554,1,1,1,7929
"Gene458","Gene458",1.48196194208765,1,1.48196194208765,1,1,1,1081
"Gene459","Gene459",8.0487167974148,1,8.0487167974148,1,1,1,937
"Gene460","Gene460",0.00665854184293324,1,0.00665854184293324,1,1,1,1906
"Gene461","Gene461",0.512024412432071,58.7312232911289,59.6638990207065,1,1,0.748404634246488,1621
"Gene462","Gene462",3.04080965524493,1,3.04080965524493,0.718592970556744,1,1,5834
"Gene463","Gene463",7.57741480162046,1,7.57741480162046,1,1,1,1122
"Gene464","Gene464",0.170089054810962,1,0.170089054810962,1,1,1,5003
"Gene465","Gene465",5.60296324823177,1,5.60296324823177,1,1,1,1435
"Gene466","Gene466",0.151423708416169,1,0.151423708416169,1,1,1,4056
"Gene467","Gene467",0.861773110930364,1,0.861773110930364,1,1,1,3045
"Gene468","Gene468",0.631294306615723,1,0.631294306615723,1,1,1,1906
"Gene469","Gene469",0.500378143311615,1,0.500378143311615,1,1,1,1621
"Gene470","Gene470",4.16994196391479,1,4.16994196391479,1,1,1,1884
"Gene471","Gene471",0.839364547454065,1,0.839364547454065,1,1,1,1081
"Gene472","Gene472",0.855046083318343,1,0.855046083318343,1,1,1,11034
"Gene473","Gene473",0.068788627914161,1,0.068788627914161,1,1,1,3152
"Gene474","Gene474",2.39724922036847,1,2.39724922036847,1,1,1,1479
"Gene475","Gene475",0.256105100734042,1,0.256105100734042,1,1,1,5845
"Gene476","Gene476",2.29275184074791,1,2.29275184074791,1,1,1,4228
"Gene477","Gene477",3.87237300963998,1,3.87237300963998,1,1,1,2822
"Gene478","Gene478",1.53110266897056,1,1.53110266897056,1,1.45884911668085,1,5134
"Gene479","Gene479",2.85049091809374,1,2.85049091809374,1,1,1,1252
"Gene480","Gene480",0.69148219735522,1,0.69148219735522,1,1,1,3646
"Gene481","Gene481",3.41778387799234,1,3.41778387799234,1,1,1.80767049940068,4244
"Gene482","Gene482",0.0587696936865793,1,0.0587696936865793,1,1.44774504437187,1,3396
"Gene483","Gene483",15.5527465790297,1,15.5527465790297,1,1,1,4271
"Gene484","Gene484",1.51961305663426,1,1.51961305663426,1,2.00425182844812,1,2743
"Gene485","Gene485",0.135884088508515,1,0.135884088508515,1,1,1,4427
"Gene486","Gene486",0.018016338112779,1,0.018016338112779,1,1,1.20607236409331,3143
"Gene487","Gene487",5.97318369130304,1,5.97318369130304,1,1,1.29175120371657,1351
"Gene488","Gene488",0.162469881167788,1,0.162469881167788,1,1,1,1408
"Gene489","Gene489",0.417519200436679,1,0.417519200436679,1,1,1,4352
"Gene490","Gene490",0.408150174113707,21.4082221656403,21.7481934468159,0.676452620504217,1,1,1344
"Gene491","Gene491",1.17812770956727,1,1.17812770956727,1,1,1,1072
"Gene492","Gene492",1.30818776699385,1,1.30818776699385,1,1,1,1516
"Gene493","Gene493",1.00613434398226,1,1.00613434398226,1,1,1,4449
"Gene494","Gene494",5.99877932431361,1,5.99877932431361,1,1,1,4048
"Gene495","Gene495",4.06859048662658,1,4.06859048662658,1,1,1,4796
"Gene496","Gene496",0.0435776119904692,1,0.0435776119904692,1,1,1,4177
"Gene497","Gene497",0.267613397725502,1,0.267613397725502,1,1,1,2316
"Gene498","Gene498",0.226821327673446,1,0.226821327673446,1,1,1,3272
"Gene499","Gene499",0.412280882349484,1,0.412280882349484,1,2.02689284285715,1,3501
"Gene500","Gene500",1.56499170801973,1,1.56499170801973,1,1,1,2057
"Gene501","Gene501",0.34527028729935,1,0.34527028729935,1,1.88059218294749,1,3583
"Gene502","Gene502",0.0630375655721283,1,0.0630375655721283,2.1187255527335,1,1,3336
"Gene503","Gene503",0.403832952357498,1,0.403832952357498,1,1,1,2347
"Gene504","Gene504",2.34404685162737,1,2.34404685162737,1,1,1,1344
"Gene505","Gene505",1.39571878032413,1,1.39571878032413,1,1,1,2477
"Gene506","Gene506",0.94226875857564,1,0.94226875857564,1,1,1,6352
"Gene507","Gene507",0.235994032758328,1,0.235994032758328,1,1,1.26963704314353,6583
"Gene508","Gene508",0.0950995320969293,1,0.0950995320969293,1,1,1,4071
"Gene509","Gene509",0.219171849712237,1,0.219171849712237,1,1,1,3000
"Gene510","Gene510",0.32215690750616,1,0.32215690750616,1,1,1,1685
"Gene511","Gene511",2.29917154380486,1,2.29917154380486,1,1,1,2013
"Gene512","Gene512",3.17659153438508,1,3.17659153438508,1,1,1,7898
"Gene513","Gene513",0.138753914098974,1,0.138753914098974,1,1,1,6533
"Gene514","Gene514",3.6316965134357,1,3.6316965134357,1,1,1,6908
"Gene515","Gene515",0.177536680704589,1,0.177536680704589,1,1,1,2385
"Gene516","Gene516",0.908827133365655,1,0.908827133365655,1,1,1,2858
"Gene517","Gene517",4.73656646766599,1,4.73656646766599,1,1,1,1186
"Gene518","Gene518",7.03588484913988,1,7.03588484913988,1,1,1,3532
"Gene519","Gene519",0.933496456801114,39.30315956242,39.9273097327285,1,1,1,4337
"Gene520","Gene520",0.907136436395506,39.4703097971447,40.0971143812111,1,1,1,2957
"Gene521","Gene521",0.0591697064456666,1,0.0591697064456666,1,1,1,6289
"Gene522","Gene522",0.177009875094769,1,0.177009875094769,1,1,1,1922
"Gene523","Gene523",1.42287375634583,1,1.42287375634583,1,1,1,3330
"Gene524","Gene524",2.7481868410364,1,2.7481868410364,1,1,1,955
"Gene525","Gene525",2.41122497575524,1,2.41122497575524,1,1.1371656638561,1,1268
"Gene526","Gene526",2.015887910851,1,2.015887910851,1,1,1,1995
"Gene527","Gene527",1.30928476208725,1,1.30928476208725,1,1,1,1589
"Gene528","Gene528",5.48913522007239,1,5.48913522007239,1,1,1,1528
"Gene529","Gene529",0.23730599727217,1,0.23730599727217,1,1.77819936949175,1,1205
"Gene530","Gene530",0.399029957133163,1,0.399029957133163,1,1,1,2226
"Gene531","Gene531",0.51589663437169,66.1587702795732,67.2093984783524,1,1,1,2519
"Gene532","Gene532",0.400358268035825,1,0.400358268035825,1,1,1,2089
"Gene533","Gene533",1.44006880066577,1,1.44006880066577,1,1.19999142907049,1,3858
"Gene534","Gene534",0.148902601063683,1,0.148902601063683,1,1,1,744
"Gene535","Gene535",0.362819717493334,1,0.362819717493334,1,1,1,6715
"Gene536","Gene536",1.09124542666552,1,1.09124542666552,1,1,1,2095
"Gene537","Gene537",2.5388971920108,1,2.5388971920108,0.681490594222129,1,1,3379
"Gene538","Gene538",0.671972705333473,1,0.671972705333473,1,1,1,2175
"Gene539","Gene539",1.02061478552761,1,1.02061478552761,1,1,1,2698
"Gene540","Gene540",3.5542151034564,1,3.5542151034564,1,1,1,3907
"Gene541","Gene541",1.3446588173336,1,1.3446588173336,1,1,1.53854693937666,1869
"Gene542","Gene542",0.444563206822951,1,0.444563206822951,1,1,1,2116
"Gene543","Gene543",0.0900163109325382,1,0.0900163109325382,1,1.1294030714995,1,3733
"Gene544","Gene544",1.76568926865366,1,1.76568926865366,1,1,1,3436
"Gene545","Gene545",2.50124269469719,1,2.50124269469719,1,1,1,2045
"Gene546","Gene546",0.516278079955528,1,0.516278079955528,1,1,1,5367
"Gene547","Gene547",0.391284057948984,1,0.391284057948984,1,1,1,3365
"Gene548","Gene548",0.134271031888559,1,0.134271031888559,1,1,1,773
"Gene549","Gene549",0.195003201649819,43.1795472166727,43.8652560006275,1,1,1,3692
"Gene550","Gene550",0.755337032232842,1,0.755337032232842,1,1,1,2301
"Gene551","Gene551",0.265042031345179,1,0.265042031345179,1,1,1,1834
"Gene552","Gene552",0.180569706530527,1,0.180569706530527,1,1,1,1999
"Gene553","Gene553",0.063409532281569,1,0.063409532281569,1,1,1,6325
"Gene554","Gene554",0.329025278536873,1,0.329025278536873,1,1,1,2788
"Gene555","Gene555",0.818742776819116,1,0.818742776819116,1,1,1,6822
"Gene556","Gene556",2.33582493871007,1,2.33582493871007,1.21835991077454,1.62462487838189,1,5441
"Gene557","Gene557",0.44011593121064,1,0.44011593121064,1,1,1,3298
"Gene558","Gene558",0.00171637415573187,1,0.00171637415573187,1,1,1,2636
"Gene559","Gene559",7.31191714790876,1,7.31191714790876,1,1,1,3432
"Gene560","Gene560",3.23597615139867,1,3.23597615139867,1,1,1,4338
"Gene561","Gene561",3.57354962054509,1,3.57354962054509,1,1,1,3972
"Gene562","Gene562",3.03477518595885,1,3.03477518595885,1,1,1,1661
"Gene563","Gene563",0.0495261391336161,1,0.0495261391336161,1,1,1,3221
"Gene564","Gene564",3.65737792578772,1,3.65737792578772,1,1,1,7397
"Gene565","Gene565",1.88199948286485,1,1.88199948286485,1,1,1,2360
"Gene566","Gene566",0.68913689318325,28.4022761357535,28.8533158405671,1.28759787172967,1,1,1087
"Gene567","Gene567",0.709597127672996,1,0.709597127672996,1,1,1.44955843067308,4101
"Gene568","Gene568",0.955074672557307,1,0.955074672557307,1,1,1,1733
"Gene569","Gene569",0.016731741960885,1,0.016731741960885,1,1,1,1830
"Gene570","Gene570",2.83818736878045,1,2.83818736878045,1,1.47217831995679,1,3193
"Gene571","Gene571",7.4871380247747,1,7.4871380247747,1,1,1,5495
"Gene572","Gene572",0.0984590379744216,1,0.0984590379744216,1,1,1,3481
"Gene573","Gene573",0.21115364968034,1,0.21115364968034,1,1,1,2208
"Gene574","Gene574",0.318742745964655,1,0.318742745964655,1,1,1,3640
"Gene575","Gene575",2.80262953855346,1,2.80262953855346,1,1,0.758517065537881,1813
"Gene576","Gene576",9.63411617098158,1,9.63411617098158,1,1,1,5755
"Gene577","Gene577",2.33576774495622,1,2.33576774495622,1,1,1,3456
"Gene578","Gene578",0.348338585485065,1,0.348338585485065,1,1,1,2508
"Gene579","Gene579",0.139864039724917,1,0.139864039724917,1,1,1,1726
"Gene580","Gene580",0.369564013139603,1,0.369564013139603,1,1,1,2530
"Gene581","Gene581",0.184748653481962,1,0.184748653481962,1,1,1,2321
"Gene582","Gene582",2.57402282486417,1,2.57402282486417,1,1,1,3338
"Gene583","Gene583",0.272595373634771,1,0.272595373634771,1,1,1,3349
"Gene584","Gene584",1.54291725048648,1,1.54291725048648,1,1,1,1502
"Gene585","Gene585",2.85238872495455,1,2.85238872495455,1,1,1,1017
"Gene586","Gene586",1.04157284423507,1,1.04157284423507,0.618392519881368,1,1,909
"Gene587","Gene587",1.38524366570241,1,1.38524366570241,1,1,1,1922
"Gene588","Gene588",8.6183280964415,1,8.6183280964415,1,1,1,1653
"Gene589","Gene589",0.383459518182142,1,0.383459518182142,1.01866213445664,1,1,1116
"Gene590","Gene590",0.580693147875263,1,0.580693147875263,1,1,1,3023
"Gene591","Gene591",0.0357519658057465,1,0.0357519658057465,1,0.995375356876047,1,1700
"Gene592","Gene592",0.217092233725388,1,0.217092233725388,1,1,1,1690
"Gene593","Gene593",0.120820394325914,1,0.120820394325914,1,1.24043356432567,1,1633
"Gene594","Gene594",0.100614766794151,1,0.100614766794151,1,1,1,2465
"Gene595","Gene595",0.266610845081898,1,0.266610845081898,1,1.04960954297667,1,9256
"Gene596","Gene596",1.10815933890261,1,1.10815933890261,1,1,1,10520
"Gene597","Gene597",0.191016296114293,1,0.191016296114293,1,1,1,2864
"Gene598","Gene598",2.21099308383862,1,2.21099308383862,1.20845597049996,0.946576074630626,1,1677
"Gene599","Gene599",0.181931670561844,1,0.181931670561844,1,1,1,4233
"Gene600","Gene600",0.486452734906739,1,0.486452734906739,1,1,1,4640
"Gene601","Gene601",2.50256531405884,1,2.50256531405884,1,1,1,3409
"Gene602","Gene602",0.0112112888372357,1,0.0112112888372357,1,1,1,710
"Gene603","Gene603",0.0514381659262533,1,0.0514381659262533,1,1,1,1571
"Gene604","Gene604",0.468369802425416,1,0.468369802425416,1,1,1,2472
"Gene605","Gene605",0.0724155457989736,1,0.0724155457989736,1,1,1,6153
"Gene606","Gene606",0.2593772749314,1,0.2593772749314,1,1,1,2931
"Gene607","Gene607",0.527257037894715,1,0.527257037894715,1,1,1,1630
"Gene608","Gene608",0.15677758474542,1,0.15677758474542,1,1,1,2830
"Gene609","Gene609",1.17253687453178,1,1.17253687453178,1,1,1,1610
"Gene610","Gene610",0.593225330304436,1,0.593225330304436,1,1,1,1410
"Gene611","Gene611",0.499484886395511,1,0.499484886395511,1,1,1,6454
"Gene612","Gene612",0.350727275948022,1,0.350727275948022,1,1,1,2914
"Gene613","Gene613",0.132428814254052,1,0.132428814254052,1,1,1,2198
"Gene614","Gene614",0.0366288516390434,1,0.0366288516390434,1,1,1,10889
"Gene615","Gene615",7.69459134495901,1,7.69459134495901,2.30011458784236,1,1,1202
"Gene616","Gene616",0.1580765993319,1,0.1580765993319,1.78292068099161,1,1,1412
"Gene617","Gene617",2.01634573670576,1,2.01634573670576,1,1,1,1500
"Gene618","Gene618",0.914694652299306,1,0.914694652299306,1,0.882525151358086,1,8008
"Gene619","Gene619",3.36922118333838,1,3.36922118333838,1,1,1,5001
